Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Alert types,Languages,Clock,Alarm,Stand-by_1,Talk time_1,Music play
b'plum',b'Plum Compass 2',b'https://fdn2.gsmarena.com/vv/bigpic/plum-z518.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2018, March'","b'Available. Released 2018, March'",b'144 x 72.7 x 9.8 mm (5.67 x 2.86 x 0.39 in)',b'165 g (5.82 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'TN TFT',"b'5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 6.0 (Marshmallow)',b'Spreadtrum SC7731C',b'Quad-core 1.2 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 2000 mAh, removable'",,"b'Black, Silver, Gold, Rose Gold'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 170 h (2G) / Up to 200 h (3G)',b'Up to 5 h 30 min (2G) / Up to 5 h 30 min (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Flipper (2018)',b'https://fdn2.gsmarena.com/vv/bigpic/plum-d105-2018.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Flashlight',,,,,"b'2018, March'","b'Available. Released 2018, March'",b'104.2 x 50 x 17.8 mm (4.10 x 1.97 x 0.70 in)',b'96.2 g (3.39 oz)',b'Dual SIM',"b'TFT, 65K colors'","b'2.4 inches, 17.8 cm2 (~34.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,b'Mediatek MT6261D',,,b'microSDHC',"b'32MB ROM, 32MB RAM'",,,b'Yes',b'1.3 MP',,,b'Yes',b'No',b'No',b'3.0',b'No',b'No',b'FM radio',b'microUSB 2.0',b'',"b'Li-Ion 600 mAh, removable'",,"b'Black, Gold'",,,,,,b'No',b'MP3/WAV player Photo viewer/editor',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 200 h',b'Up to 4 h',,b'Yes',b'No',b'Yes',b'Yes',b'SMS',b'No',b'No',,,,,,,,,
b'plum',b'Plum Axe 4',b'https://fdn2.gsmarena.com/vv/bigpic/plum-axe-4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2017, December'","b'Available. Released 2018, January'",b'124 x 64 x 9.9 mm (4.88 x 2.52 x 0.39 in)',b'107 g (3.77 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 6.0 (Marshmallow)',b'Spreadtrum SC7731C',b'Quad-core 1.2 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'8GB 512MB RAM',,b'LED flash',b'720p@30fps',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'",,"b'Black, Blue, Red, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 170 h (3G)',b'Up to 8 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Compass LTE',b'https://fdn2.gsmarena.com/vv/bigpic/plum-compass-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.0',b'HSDPA 850 / 1900 / 2100',"b'2, 4, 5, 7, 17'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, November'","b'Available. Released 2018, January'",b'150 x 71.6 x 9.3 mm (5.91 x 2.82 x 0.37 in)',b'146 g (5.15 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'TN TFT',"b'5.0 inches, 68.9 cm2 (~64.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6737M (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-400',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'720p@30fps',b'8 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.1',b'Accelerometer',"b'Li-Ion 2100 mAh, removable'",,"b'Black, Gray, Gold, Rose gold, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,b'Up to 200 h (3G)',b'Up to 5 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Gator 4',b'https://fdn2.gsmarena.com/vv/bigpic/plum-gator-4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'IP68 dust/water resistant (up to 1.5m for 30 mins)',b'HSDPA 850 / 900 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2017, October'","b'Available. Released 2017, November'",b'146.6 x 75.9 x 14 mm (5.77 x 2.99 x 0.55 in)',b'221.5 g (7.83 oz)',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~61.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7z',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',,b'LED flash',b'720p@30fps',"b'13 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 5000 mAh, non-removable'",,"b'Black, Orange'",,,,b'Corning Gorilla Glass (unspecified version)',,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,b'Up to 793 h (2G) / Up to 600 h (3G)',b'Up to 44 h (2G) / Up to 25 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Phantom',b'https://fdn2.gsmarena.com/vv/bigpic/plum-z623.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2017, September'","b'Available. Released 2017, October'",b'165.5 x 84.2 x 8.8 mm (6.52 x 3.31 x 0.35 in)',b'138 g (4.87 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'6.0 inches, 99.2 cm2 (~71.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6580A (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'16GB 1GB RAM',,b'LED flash',b'720p@30fps',b'13 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 2500 mAh, removable'",,"b'Gray, Gold, Rose Gold, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'8 MP',,,b'Up to 620 h (2G) / Up to 600 h (3G)',b'Up to 25 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Ram 6',b'https://fdn2.gsmarena.com/vv/bigpic/plum-r6.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.8 m Flashlight',,,,,"b'2017, June'","b'Available. Released 2017, June'",b'133 x 61 x 19.3 mm (5.24 x 2.40 x 0.76 in)',b'107.3 g (3.77 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~22.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,b'Mediatek MT6276A',,b'No',b'microSDHC',b'128MB 64MB RAM',,,b'Yes',b'1.3 MP',,,b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',b'FM radio; built-in antenna',b'microUSB 2.0',b'',"b'Li-Ion 1700 mAh, removable'",,"b'Black, Orange, Red, Yellow'",,,,,,b'No',b'MP3/WAV/AAC player MP4/H.263 player Organizer Photo viewer',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 900 h',b'Up to 24 h',,b'Yes',b'Yes',b'Yes',b'Yes',"b'SMS, MMS'",b'No',b'No',,,,,,,,,
b'plum',b'Plum Play',b'https://fdn2.gsmarena.com/vv/bigpic/plum-play.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Flashlight',,,,,"b'2016, December. Released 2017, January'",b'Discontinued',b'116 x 47.5 x 14.1 mm (4.57 x 1.87 x 0.56 in)',b'60 g (2.12 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'1.77 inches, 9.9 cm2 (~17.9% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,b'Spreadtrum SC6531DA',,,b'microSDHC',"b'32MB ROM, 32MB RAM'",,,b'Yes',b'1.3 MP',,,b'Yes',b'Yes',b'No',b'2.1',b'No',b'No',b'FM radio',b'microUSB 1.1',b'',"b'Li-Ion 600 mAh, removable'",,"b'Black, Blue, Lime, Red, White'",,,,,,b'No',b'Audio/video player Organizer Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 190 h',b'Up to 4 h',,b'Class 12',b'No',b'Yes',b'Yes',"b'SMS, MMS'",b'No',b'No',,,,,,,,,
b'plum',b'Plum Ram 7 - 3G',b'https://fdn2.gsmarena.com/vv/bigpic/plum-ram6.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.8 m Flashlight',b'HSDPA 850 / 1900 / 2100',,,b'HSPA',"b'2016, December'","b'Available. Released 2017, February'",b'133 x 61 x 19.3 mm (5.24 x 2.40 x 0.76 in)',b'107.3 g (3.77 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~22.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,b'Mediatek MT6276A',,b'No',b'microSDHC',b'128MB 64MB RAM',,,b'Yes',b'5 MP',,b'',b'Yes',b'Yes',b'No',b'3.0',b'No',b'No',b'FM radio; built-in antenna',b'microUSB 2.0',b'',"b'Li-Ion 1700 mAh, removable'",,"b'Black, Black/Orange'",,,,,,b'MP3/WAV/AAC player MP4/H.263 player Organizer Photo viewer',,,,,,,,,,,,,,,,,,,,,,,b'1.3 MP',,,b'Up to 900 h',b'Up to 24 h',,,,b'Yes',b'Yes',"b'SMS, MMS'",b'No',b'No',,,,,,,,,
b'plum',b'Plum Compass',b'https://fdn2.gsmarena.com/vv/bigpic/plum-compass.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2016, December'","b'Available. Released 2017, January'",b'146 x 72.6 x 9.8 mm (5.75 x 2.86 x 0.39 in)',b'168.7 g (5.93 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 6.0 (Marshmallow)',b'Spreadtrum SC7731C',b'Quad-core 1.3 GHz Cortex-A7',,b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 2000 mAh, removable'",,"b'Black, Blue, Red, Gold, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 620 h (2G) / Up to 600 h (3G)',b'Up to 25 h (2G) / Up to 20 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Hero',b'https://fdn2.gsmarena.com/vv/bigpic/plum-hero.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Flashlight',,,,,"b'2016, December. Released 2016, December'",b'Discontinued',b'112.5 x 48 x 12.8 mm (4.43 x 1.89 x 0.50 in)',b'46.5 g (1.66 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~18.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'Mediatek MTK6261D',,b'No',b'microSDHC',"b'32MB ROM, 32MB RAM'",,b'LED flash',b'Yes',b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',b'No',b'FM radio',b'microUSB',b'',"b'Li-Ion 600 mAh, removable'",,"b'Black, White, Red, Blue, Pink, Orange, Lime'",,,,,,b'No',b'Audio/video player Organizer Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 100 h',b'Up to 4 h',,b'Class 12',b'No',b'Yes',b'Yes',"b'SMS, MMS'",b'',b'No',,,,,,,,,
b'plum',b'Plum Gator 3',b'https://fdn2.gsmarena.com/vv/bigpic/plum-gator-3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'IP68 dust/water resistant (up to 1.5m for 30 mins)',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2016, September. Released 2016, November'",b'Discontinued',b'137.5 x 74 x 16.7 mm (5.41 x 2.91 x 0.66 in)',b'146.7 g (5.19 oz)',b'Dual SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~44.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'Yes',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2400 mAh, removable'",,"b'Black, Orange/Silver'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.3 MP',,,b'Up to 550 h (2G) / Up to 400 h (3G)',b'Up to 24 h (2G) / Up to 14 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Axe Plus 2',b'https://fdn2.gsmarena.com/vv/bigpic/Plum-Axe-Plus2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2016, May. Released 2016, May'",b'Discontinued',b'124.5 x 64.3 x 10.5 mm (4.90 x 2.53 x 0.41 in)',b'108.5 g (3.84 oz)',b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 6.0 (Marshmallow)',b'Mediatek MT6580M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 512MB RAM',,"b'LED flash, panorama, HDR'",b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1400 mAh, removable'",,"b'Black, White, Blue'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.3 MP',,,b'Up to 950 h (2G) / Up to 850 h (3G)',b'Up to 25 h (2G) / Up to 20 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Optimax 10',b'https://fdn2.gsmarena.com/vv/bigpic/plum-z11.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2016, March'","b'Available. Released 2016, April'",b'240.2 x 170.2 x 9.2 mm (9.46 x 6.70 x 0.36 in)',b'509 g (1.12 lb)',"b'Dual SIM (MIni-SIM, dual stand-by)'",b'IPS LCD',"b'10.1 inches, 295.8 cm2 (~72.4% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~149 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT8321 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,"b'HDR, panorama'",b'720p@30fps',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB 2.0',"b'Accelerometer, proximity'","b'Li-Po 4500 mAh, non-removable'",,"b'Black, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 900 h (2G) / Up to 800 h (3G)',b'Up to 24 h (2G) / Up to 14 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Optimax 8.0',b'https://fdn2.gsmarena.com/vv/bigpic/plum-z710-1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2016, March. Released 2016, April'",b'Discontinued',b'210.6 x 121.7 x 8.7 mm (8.29 x 4.79 x 0.34 in)',b'305 g (10.76 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'8.0 inches, 185.6 cm2 (~72.4% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~189 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,"b'HDR, panorama'",b'720p@30fps',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Po 3400 mAh, non-removable'",,"b'Black, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 875 h (2G) / Up to 775 h (3G)',b'Up to 24 h (2G) / Up to 14 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Optimax 7.0',b'https://fdn2.gsmarena.com/vv/bigpic/plum-z708-1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2016, March. Released 2016, April'",b'Discontinued',b'188 x 108 x 10 mm (7.40 x 4.25 x 0.39 in)',b'276 g (9.74 oz)',b'Dual SIM',b'IPS LCD',"b'7.0 inches, 137.9 cm2 (~67.9% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT8321 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,"b'HDR, panorama'",b'720p@30fps',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB 2.0',b'Accelerometer',"b'Li-Po 2800 mAh, non-removable'",,"b'Black, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 800 h (2G) / Up to 650 h (3G)',b'Up to 21 h (2G) / Up to 12 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Ram 4',b'https://fdn2.gsmarena.com/vv/bigpic/plum-ram-4.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.8 m Flashlight',,,,,"b'2016, April. Released 2016, April'",b'Discontinued',b'133 x 61 x 19.3 mm (5.24 x 2.40 x 0.76 in)',b'107.3 g (3.77 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~22.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,b'Mediatek MT6261D',,b'No',b'microSDHC',b'32MB 32MB RAM',,,b'Yes',b'1.3 MP',,,b'Yes',b'Yes',b'No',"b'4.0, A2DP'",b'No',b'No',b'FM radio; built-in antenna',b'microUSB 2.0',b'',"b'Li-Ion 2700 mAh, removable'",,"b'Black, Orange'",,,,,,b'No',b'MP3/WAV/AAC player MP4/H.263 player Organizer Photo viewer',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 900 h',b'Up to 24 h',,b'Yes',b'',"b'500 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'No',b'No',,,,,,,,,
b'plum',b'Plum Star',b'https://fdn2.gsmarena.com/vv/bigpic/plum-star.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Flashlight',,,,,"b'2016, May. Released 2016, May'",b'Discontinued',b'112.5 x 48 x 12.8 mm (4.43 x 1.89 x 0.50 in)',b'46.5 g (1.66 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~18.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'Mediatek MTK6261D',,b'No',b'microSDHC',"b'32MB ROM, 32MB RAM'",,,b'Yes',b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',b'No',b'FM radio',b'microUSB',b'',"b'Li-Ion 600 mAh, removable'",,"b'Black, Blue, Lime, Orange, Pink, Red, White'",,,,,,b'No',b'Audio/video player Organizer Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 190 h',b'Up to 4 h',,b'Class 12',b'No',b'Yes',b'Yes',"b'SMS, MMS'",b'',b'No',,,,,,,,,
b'plum',b'Plum Might Plus II',b'https://fdn2.gsmarena.com/vv/bigpic/plum-might-plus-ii.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1700 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2016, March. Released 2016, March'",b'Discontinued',b'145.9 x 72.9 x 8.9 mm (5.74 x 2.87 x 0.35 in)',b'116.2 g (4.09 oz)',"b'Dual SIM (Micro-SIM/ Mini-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6580M (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',"b'4GB 512MB RAM, 8GB 512MB RAM'",,"b'LED flash, panorama, HDR'",b'720p@30fps',"b'8 MP, f/2.8, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Po 2000 mAh, removable'",,"b'Black, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 900 h (2G) / Up to 750 h (3G)',b'Up to 24 h (2G) / Up to 14 h (3G)',,,,,,,,,,,,,,,,,
b'plum',b'Plum Axe LTE',b'https://fdn2.gsmarena.com/vv/bigpic/plum-axe-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 850 / 1900',"b'2, 4, 12, 17'",,"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2015, September. Released 2015, December'",b'Discontinued',b'128.8 x 58.2 x 8.9 mm (5.07 x 2.29 x 0.35 in)',b'124 g (4.37 oz)',b'Dual SIM',b'IPS LCD',"b'4.0 inches, 44.1 cm2 (~58.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~245 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6580 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro'","b'Li-Po 1600 mAh, removable'",,"b'Black, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.3 MP',,,b'Up to 830 h (3G)',b'Up to 19 h (3G)',,,,,,,,,,,,,,,,,
