Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser,Alert types,Clock,Alarm,SAR EU,SAR,Stand-by_1,Talk time_1,128GB 6GB RAM,Languages,Quad,5G bands,Camera,Loudspeaker_1,Audio quality
b'gigabyte',b'Gigabyte GSmart MW998',b'https://fdn2.gsmarena.com/vv/bigpic/gsmart_mw998.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2008, February. Released 2008'",b'Discontinued',b'110.5 x 55.5 x 18.5 mm (4.35 x 2.19 x 0.73 in)',b'140 g (4.94 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.6 inches, 20.9 cm2 (~34.1% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~308 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',,b'Marvell PXA270 520MHz',,b'microSD (dedicated slot)',"b'64MB RAM, 256MB ROM'","b'2 MP, AF'",,b'Yes',,,b'No',b'No',b'Wi-Fi 802.11b/g',b'2.0',b'No',,b'No',b'miniUSB 1.1',b'',b'Removable Li-Ion 1300 mAh battery',,b'Black',,,b'No',,b'Up to 150 h',b'Up to 4 h',,,b'Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer',,,,b'Class 10',b'No',,,,,,,,,,"b'WAP 2.0/xHTML, HTML'","b'Vibration; Downloadable polyphonic, MP3, WAV, WMA ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart MW700',b'https://fdn2.gsmarena.com/vv/bigpic/gsmart-mw700.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, February. Released 2008'",b'Discontinued',b'116 x 59 x 15 mm (4.57 x 2.32 x 0.59 in)',b'133 g (4.69 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~35.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',,b'Marvell PXA270 520MHz',,b'microSD (dedicated slot)',"b'64MB RAM, 256MB ROM'","b'2 MP, AF'",,b'Yes',,,b'Yes',b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS; SiRF Star III chipset'",,"b'Stereo FM radio, RDS'",b'miniUSB 1.1',b'',b'Removable Li-Po 1300 mAh battery',,b'White Light',,,b'No',,b'Up to 150 h',b'Up to 4 h',,,b'Pocket Office  MP3/eAAC+/WMA/WAV/AMR player WMV/MP4/3gp player Organizer Business card scanner Predictive text input',,,,b'Class 12',b'Class 10',,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, WAV, WMA ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart',b'https://fdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 900 / 2100',,b'HSPA 7.2/0.384 Mbps',b'Not officially announced yet',b'Cancelled',b'103 x 54 x 13.4 mm (4.06 x 2.13 x 0.53 in)',b'-',b'Mini-SIM',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~43.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android 1.6 (Donut)',b'Qualcomm MSM7225 Snapdragon S1',b'528 MHz ARM 11',b'No',b'microSDHC (dedicated slot)',"b'256MB RAM, 512MB'","b'2 MP, AF'",,b'Yes',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",,,b'Proprietary',b'Accelerometer',b'Removable Li-Ion 1500 mAh battery',,b'Black',,,b'Trackball',,,,,,b'',b'Dedicated search key MP3/eAAC+/WAV/WMA9 player MP4/H.264/WMV9 player Photo editor Organizer Voice memo Predictive text input',,,,,,,,,,,,,,b'HTML',,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart i350',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-i350.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2007, June. Released 2008, December'",b'Discontinued',b'110 x 54 x 18 mm (4.33 x 2.13 x 0.71 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.6 inches, 20.9 cm2 (~35.2% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~308 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',,b'Intel XScale PXA270 520 MHz',,"b'miniSD, SDHC'",b'256MB 64MB RAM',"b'2 MP, AF'",b'LED flash',b'Yes',,,b'No',b'No',b'Wi-Fi 802.11b/g',b'2.0',"b'Yes, SiRF Star III chipset'",,b'No',b'miniUSB 2.0',b'',b'Removable Li-Ion 1300 mAh battery',,"b'Black, White'",,,b'No',,b'Up to 160 h',,,,b'Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Java Organizer',,,,b'Class 12',b'No',,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart q60',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-q60.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA',"b'2007, February'",b'Cancelled',b'111 x 64 x 14 mm (4.37 x 2.52 x 0.55 in)',b'',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.5 inches, 19.4 cm2 (~27.2% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~160 ppi density)'",b'Microsoft Windows Mobile 6 Professional',,b'Intel XScale PXA270 520MHz',,b'microSD (dedicated slot)',"b'96MB RAM, 256MB ROM'","b'2 MP, AF'",b'LED flash',b'Yes',b'VGA videocall camera',b'',b'No',b'No',b'No',b'2.0',b'No',,b'No',b'miniUSB 2.0',b'',b'Removable Li-Ion battery',,b'Silver',,,"b'Intel XScale PXA270, 520MHz'",,,,,,b'Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer',,,,,,,,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (IE)'","b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart t600',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-t600.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2007, February'",b'Discontinued',b'110 x 55.5 x 18.5 mm (4.33 x 2.19 x 0.73 in)',b'140 g (4.94 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.6 inches, 20.9 cm2 (~34.3% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~308 ppi density)'",b'Microsoft Windows Mobile 6 Professional',,b'Intel XScale PXA270 520MHz',,b'microSD (dedicated slot)',b'153MB 64MB RAM 256MB ROM',"b'2 MP, AF'",b'LED flash',b'320p',,,b'No',b'No',b'Wi-Fi 802.11b/g',b'2.0',b'No',,b'T-DMB radio',b'miniUSB 2.0',b'',b'Removable Li-Ion 1300 mAh battery',,b'White',,,"b'Intel XScale PXA270, 520MHz'",,b'Up to 150 h',b'Up to 3 h',,,b'No',b'DVB-H/T TV broadcast receiver Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player T-DMB radio Organizer',,,b'Class 10',b'No',,,,,,,,,,"b'WAP 2.0/xHTML, HTML (IE)'","b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart i300',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-i300.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q2'",b'Discontinued',b'102.5 x 51.5 x 19 mm (4.04 x 2.03 x 0.75 in)',b'116 g (4.09 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~33.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU2)',,b'Intel XScale PXA272 520MHz',,b'miniSD',"b'64MB RAM, 256MB ROM'","b'2.1 MP, AF'",b'LED flash',b'Yes',,,b'No',b'No',b'Wi-Fi 802.11b/g',b'2.0',"b'Yes, SiRF Star III chipset'",,b'No',b'miniUSB 2.0',b'',b'Removable Li-Ion 920 mAh battery',,b'Silver',,b'About 300 EUR',"b'Intel XScale PXA272, 520MHz'",,b'Up to 110 h',b'Up to 3 h',,,b'No',b'Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer',,,b'Class 10',b'No',,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart i120',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-smarti120.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, December'",b'Discontinued',b'106.6 x 53.2 x 19.8 mm (4.20 x 2.09 x 0.78 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~31.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU3.3)',,b'Intel PXA272 416 MHz',,b'miniSD',"b'64MB RAM, 256MB ROM'",b'2 MP',b'LED flash',b'Yes',,,b'No',b'No',b'Wi-Fi 802.11 b/g',b'1.2',b'No',,b'FM radio',b'miniUSB 1.1',b'',b'Removable Li-Ion 920/1300 mAh battery',,b'Silver-black',,b'About 320 EUR',b'No',,b'Up to 125 h',b'Up to 3.5 h',,,b'Analog TV tuner (NTSC/PAL/Secam) Pocket Office  MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Wise Talk Smart Input Audio Mixer ZIP Tool Organizer',,,,b'Class 10',b'No',,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3, WMA, AMR, MID ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart 2005',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-smart.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'109 x 53.5 x 24 mm (4.29 x 2.11 x 0.94 in)',b'153 g (5.40 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~30.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU2)',,b'Intel PXA272 416 MHz',,b'miniSD',"b'64MB RAM, 64MB ROM'",b'2.1 MP',b'LED flash',b'Yes',,,b'No',b'No',b'Wi-Fi 802.11b',b'1.2',b'No',,b'FM radio',b'miniUSB 1.1',b'',b'Removable Li-Ion 840 mAh battery',,b'Black',,b'About 170 EUR',b'No',,b'Up to 110 h',b'Up to 3 h',,,b'TV-receiver: NTSC/PAL 3D maps Voice navigation system MP3/MP4 player Organizer',,,,b'Class 10',b'No',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, WMA, AMR, MID ringtones'",,,,,b'',b'',,,,,,,
b'gigabyte',b'Gigabyte GSmart i',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-smarti.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'106.2 x 53 x 19.5 mm (4.18 x 2.09 x 0.77 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~31.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU2)',,b'Intel PXA272 416 MHz',,b'miniSD',"b'64MB RAM, 64MB ROM'",b'2.1 MP',b'LED flash',b'Yes',,,b'No',b'No',b'Wi-Fi 802.11b',b'1.2',b'No',,b'FM radio',b'miniUSB 1.1',b'',b'Removable Li-Ion 920/1300 mAh battery',,b'Silver',,b'About 190 EUR',b'No',,b'Up to 170 h',b'Up to 3 h 30 min',,,b'TV-receiver: NTSC/PAL Pocket Ghost Zip Tool MP3/MP4 player Organizer',,,,b'Class 10',b'No',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, WMA, AMR, MID ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart i (128)',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-smarti128.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'106.6 x 53.2 x 19.8 mm (4.20 x 2.09 x 0.78 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'2.4 inches, 17.8 cm2 (~31.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 for PocketPC Phone Edition(AKU2)',,b'Intel PXA272 416 MHz',,b'miniSD',"b'64MB RAM, 128MB ROM'",b'2 MP',b'LED flash',b'Yes',,,b'Yes',b'No',b'Wi-Fi 802.11 b/g',b'1.2',b'No',,b'FM radio',b'miniUSB 1.1',b'',b'Removable Li-Ion 920/1300 mAh battery',,b'Silver',,b'About 270 EUR',b'No',,b'Up to 125 h',b'Up to 3 h 30 min',,,b'Analog TV tuner (NTSC/PAL/Secam) Pocket Office  Windows MPlayer 10 Organizer Voice memo',,,,b'Class 10',b'No',,,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3, WMA, AMR, MID ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte g-YoYo',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-yoyo.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2006',b'Discontinued',b'99.7 x 48.5 x 19.8 mm (3.93 x 1.91 x 0.78 in)',b'105g (3.70 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.0% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',b'64MB',b'2 MP',,b'Yes',,,b'No',b'No',b'No',b'No',b'Yes',,b'No',b'No',b'',b'Removable Li-Ion 1050 mAh battery',,b'Silver',,,b'No',,b'Up to 300 h',b'Up to 5 h',,,b'GPS Applications MP3/MP4 player Organizer',,,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'3D game/ 3-axis games',b'No',,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte g-Cam',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-cam.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'105 x 46 x 24.1 mm (4.13 x 1.81 x 0.95 in)',b'113g (3.99 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',,"b'5 MP, AF'",b'xenon flash',b'Yes',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 700 mAh battery',,b'Silver',,,b'- Dual display (half and full-screen)',,b'Up to 200 h',b'Up to 3 h',,,b'',b'MP3/MP4 player Personal Yellow Page Text to speech Tv-out PC Sync PictBridge photo plug-and-print Organizer',,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MIDI, MP3, WAV ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte Barbie',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-barbie.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2005, December'",b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 260K colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',,b'1 MP',,b'Yes',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery',,"b'Blue, Pink, Orange'",,,b'',,b'Up to 240 h',b'Up to 5 h',,,b'No',b'BMI calculator Food calorie index MP3/MP4 player Organizer',,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte g-re (b)',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-re.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',,b'1.3 MP',,b'Yes',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery',,"b'Hippy Orange, Hip-Hop Blue'",,,b'',,b'Up to 240 h',b'Up to 5 h',,,b'No',b'MP3/MP4 player 3-axis motion sensor Organizer',,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte g-re (o)',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-re.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',,b'1.3 MP',,b'Yes',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery',,"b'Hippy Orange, Hip-Hop Blue'",,,b'',,b'Up to 240 h',b'Up to 5 h',,,b'No',b'MP3/MP4 player 3-axis motion sensor Organizer',,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte Snoopy',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-snoopy.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',,b'1 MP',,b'Yes',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery',,b'White',,,b'',,b'Up to 240 h',b'Up to 5 h',,,b'No',b'MP3/MP4 player Organizer',,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Snoopy',b'Yes',,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte Keroro',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-keroro.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',,b'1.3 MP',,b'Yes',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery',,b'White',,,b'',,b'Up to 240 h',b'Up to 5 h',,,b'No',b'MP3/MP4 player English Tutor Lunar and solar calendar Calorie Calculator Organizer',,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Snoopy',b'No',,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte Doraemon',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-doraemon.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,b'2005',b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',,b'1 MP',,b'Yes',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery',,b'Black',,,b'',,b'Up to 240 h',b'Up to 5 h',,,b'No',b'MP3/MP4 player Organizer',,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Doraemon',b'Yes',,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,
b'gigabyte',b'Gigabyte g-X5',b'https://fdn2.gsmarena.com/vv/bigpic/gigabyte-g-x5.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2005, September'",b'Discontinued',b'96.7 x 54 x 25.6 mm (3.81 x 2.13 x 1.01 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 2.6M colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'miniSD',,b'1 MP',,b'Yes',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery',,b'Black',,,b'',,b'Up to 240 h',b'Up to 5 h',,,b'No',b'E-map Built-in 3 axis sensor MP3/MP4 player Organizer',,,b'Class 10',b'No',b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,
