Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,_1,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,128GB 8GB RAM,256GB 8GB RAM,Single,Triple,Build,Penta,_1_1,Infrared port,256GB 12GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,512GB 8GB RAM,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,128GB 4GB RAM,Single_1,4GB 32MB RAM,128GB 6GB RAM,Dual_1,64GB 3GB RAM,32GB 2GB RAM,SAR EU,4GB,Five,64GB 4GB RAM,256GB 6GB RAM,32GB 3GB RAM,Protection,Audio quality,16GB 2GB RAM,Stand-by,32GB 4GB RAM,Talk time,Music play,SAR,Keyboard,Browser,Alert types,Languages
b'i_mobile',b'i-mobile TV 630',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-630.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2009, July. Released 2009, Q4'",b'Discontinued',b'115 x 52.5 x 13 mm (4.53 x 2.07 x 0.51 in)',b'102 g (3.60 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~29.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'TV tuner/recorder MP3 player MP4/3GP player Organizer Predictive text input',,,b'480p',,,,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'miniUSB',b'',b'Removable Li-Ion 1100 mAh battery',,b'Black',,,,,"b'8 MP, AF'",,,,,,,,,,,,,b'Class 10',b'Class 10',"b'1000 entries, Photocall'",b'Yes',"b'SMS(threaded view), EMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,,b'Up to 420 h',,b'Up to 8 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile TV 628',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-628.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2009, July. Released 2009, Q4'",b'Discontinued',b'113 x 51 x 17 mm (4.45 x 2.01 x 0.67 in)',b'109.5 g (3.84 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~31.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'10MB',b'TV tuner MP3 player MP4/3GP player Organizer Predictive text input',,,b'Yes',,,,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'miniUSB',b'',b'Removable Li-Ion 950 mAh battery',,b'Black',,,,,b'3.15 MP',,,,,,,,,,,,,b'Class 12',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS(threaded view), EMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,,b'Up to 380 h',,b'Up to 7 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile TV 620',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-620.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2009, July'",b'Discontinued',b'114 x 51.5 x 14.6 mm (4.49 x 2.03 x 0.57 in)',b'98 g (3.46 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~30.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'14MB',b'TV tuner MP3 player MP4/3GP player Organizer Predictive text input',,,b'Yes',,,,b'Yes',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'miniUSB',b'',b'Removable Li-Ion 1050 mAh battery',,b'Black',,,,,b'3.15 MP',,,,,,,,,,,,,b'Class 10',b'',"b'1000 entries, Photocall'",b'Yes',"b'SMS(threaded view), EMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,,b'Up to 420 h',,b'Up to 8 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile TV 536',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-536.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2009, July. Released 2009, Q4'",b'Discontinued',b'112 x 51 x 13.7 mm (4.41 x 2.01 x 0.54 in)',b'',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~31.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,b'TV tuner MP3 player MP4/3GP player Organizer Predictive text input',,,b'Yes',,,,b'Yes',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'miniUSB',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Silver'",,,,,b'VGA',,,,,,,,,,,,,b'Class 10',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS(threaded view), EMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 3 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile 638CG',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-638cg.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'CDMA 800',,,,,"b'2009, July. Released 2009, Q4'",b'Discontinued',b'113 x 51 x 14.5 mm (4.45 x 2.01 x 0.57 in)',b'',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~31.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'25MB',b'No',,,b'Yes',,,,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'microUSB',b'',b'Removable Li-Ion 1050 mAh battery',,b'Black',,,,,b'3.15 MP',,,,b'TV tuner MP3 player MP4/3GP player Organizer Predictive text input',,,,,,,,,b'Class 12',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS(threaded view), EMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 400 h',,b'Up to 8 h 30 min',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile Hitz 232CG',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-232cg.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'CDMA 800',,,,,"b'2009, July. Released 2009, Q4'",b'Discontinued',b'109.5 x 47.8 x 11.1 mm (4.31 x 1.88 x 0.44 in)',b'-',b'Mini-SIM',"b'TFT, 65K colors'","b'2.0 inches, 12.6 cm2 (~24.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSDHC (dedicated slot)',,b'No',,,b'No',,,,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',b'microUSB (charging and headset only)',b'',b'Removable Li-Ion 1050 mAh battery',,"b'Black, Silver'",,,,,b'CIF',,,,b'MP3 player Organizer Predictive text input',,,,,,,,,b'Class 10',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS(threaded view), EMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 850 h',,b'Up to 9 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile TV 535',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-535.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2009, January. Released 2009, January'",b'Discontinued',b'108 x 48 x 13.8 mm (4.25 x 1.89 x 0.54 in)',b'90 g (3.17 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~28.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',,b'TV tuner Yamaha audio amplifier MP3 player MP4/3GP player Organizer Stop watch Private menu Predictive text input',,,b'Yes',,,,b'No',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio; built-in antenna',b'miniUSB',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Silver'",,,,,b'1.3 MP',,,,,,,,,,,,,b'Class 10',b'No',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 3 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile 627',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-627.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2008, October. Released 2008, October'",b'Discontinued',b'109 x 46 x 15.2 mm (4.29 x 1.81 x 0.60 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~24.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'microSD (dedicated slot)',b'63MB',b'Yamaha audio amplifier MP3 player MP4/3GP player Organizer Stop watch Talking disctionary Private menu Predictive text input',,b'LED flash',b'Yes',,,,"b'Yes, with stereo speakers'",b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio; built-in antenna',b'miniUSB',b'Accelerometer',b'Removable Li-Ion 830 mAh battery',,"b'Black, Silver'",,,,,"b'3.15 MP, Casio-Hitachi module, AF'",,,,,,,,,,,,,b'Class 10',b'Class 10',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 3 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile TV 533',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-533.jpg',b'GSM',b'GSM 900 / 1800',b'No',,,,,"b'2009, January. Released 2009, January'",b'Discontinued',b'112.7 x 50 x 14.5 mm (4.44 x 1.97 x 0.57 in)',b'105 g (3.70 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~31.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSD (dedicated slot)',,b'TV tuner Yamaha Audio Amplifier MP3 player MP4/3GP player Organizer Stop watch Predictive text input',,,b'Yes',,,,b'No',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'miniUSB',b'',b'Removable Li-Ion 1100 mAh battery',,"b'Black, Silver'",,,,,b'VGA',,,,,,,,,,,,,b'Class 10',b'No',b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 3 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile TV 530',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-530.jpg',b'GSM',b'GSM 900 / 1800',b'No',,,,,"b'2008, September. Released 2008, October'",b'Discontinued',b'112 x 50 x 16.4 mm (4.41 x 1.97 x 0.65 in)',b'105 g (3.70 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~31.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSD (dedicated slot)',,b'TV tuner Yamaha Audio Amplifier MP3 player MP4/3GP player Organizer Stop watch Predictive text input',,,b'Yes',,,,b'No',b'No',b'No',"b'1.2, A2DP'",b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 1100 mAh battery',,b'Black',,,,,b'VGA',,,,,,,,,,,,,b'Class 10',b'No',b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 300 h',,b'Up to 3 h 30 min',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile TV 523',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-523.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2008, October. Released 2008, October'",b'Discontinued',b'110 x 49 x 14.5 mm (4.33 x 1.93 x 0.57 in)',b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~27.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',,b'TV tuner Motion sensor MP3 player MP4 player Organizer World clock Stop watch Talking dictionary',,,b'Yes',,,,"b'Yes, with stereo speakers'",b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Silver'",,,,,b'VGA',,,,,,,,,,,,,b'Class 12',b'No',b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,,,,,,,,,b'Up to 300 h',,b'Up to 3 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile 522',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-522.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2008, October. Released 2008, October'",b'Discontinued',b'111 x 49 x 14.5 mm (4.37 x 1.93 x 0.57 in)',b'93.6 g (3.28 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~27.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',b'120MB',b'Built-in Yamaha Audio Amplifier MP3 player MP4 player Organizer World clock Stop watch Talking dictionary',,,b'No',,,,b'No',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Silver'",,,,,b'VGA',,,,,,,,,,,,,b'Class 10',b'No',b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,,,,,,,,,b'Up to 200 h',,b'Up to 3 h',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile 320',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-320.jpg',b'GSM',b'GSM 900 / 1800 / 1900',"b'wallpapers, themes'",,,,,"b'2008, October. Released 2008, December'",b'Discontinued',b'112 x 49 x 12.8 mm (4.41 x 1.93 x 0.50 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~27.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',,b'No',,,b'Yes',,,,b'No',b'No',b'No',b'Yes',b'No',,b'FM radio',b'miniUSB',b'',b'Removable Li-Ion 750 mAh battery',,"b'Black, White'",,,,,b'VGA',,,,b'Yamaha audio amplifier MP3 player MP4/3GP player  Organizer World clock Stop watch Predictive text input',,,,,,,,,b'Class 10',b'No',b'Yes',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 2 h 30 min',,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile 319',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-319.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2008, September. Released 2008, September'",b'Discontinued',b'96 x 44 x 13.9 mm (3.78 x 1.73 x 0.55 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.67 inches, 8.8 cm2 (~20.8% screen-to-body ratio)'",b'128 x 160 pixels (~123 ppi density)',,,,,b'microSD (dedicated slot)',b'50MB',b'Yamaha Audio Amplifier Motion sensor MP3 player Video player Organizer World clock Stop watch Talking dictionary',,b'LED flash',b'Yes',,,,b'No',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 830 mAh battery',,"b'Black, White, Gray'",,,,,"b'VGA, AF'",,,,,,,,,,,,,b'Class 10',b'No',b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,
b'i_mobile',b'i-mobile TV 626',b'https://fdn2.gsmarena.com/vv/bigpic/i-mobile-626.jpg',b'GSM',b'GSM 900 / 1800 / 1900',"b'Wallpapers, themes'",,,,,"b'2008, July. Released 2008'",b'Discontinued',b'113.9 x 50 x 15.5 mm (4.48 x 1.97 x 0.61 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSD (dedicated slot)',b'87MB',b'No',,b'LED flash',b'Yes',,,,b'Yes',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 1000 mAh battery',,"b'Black, Silver, White'",,,,,"b'3.15 MP, Casio-Hitachi module, AF'",,,,b'TV tuner TV-out MP3 player MP4 player Organizer World clock Stop watch Voice memo',,,,,,,,,b'Class 10',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,,b'Up to 210 h',,b'Up to 2 h 30 min',,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mobile',b'i-mobile 902',b'https://fdn2.gsmarena.com/vv/bigpic/imobile-902.jpg',b'GSM',b'GSM 900 / 1800 / 1900',"b'Wallpapers, themes'",,,,,"b'2007, October'",b'Discontinued',b'102 x 48 x 17.5 mm (4.02 x 1.89 x 0.69 in)',b'94 g (3.32 oz)',b'Mini-SIM',"b'TFT, 16M'","b'2.0 inches, 12.4 cm2 (~25.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,"b'microSD (dedicated slot), 1 GB included'",b'128MB',b'No',,b'LED flash',b'480p',,,,b'No',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'miniUSB',b'',b'Removable Li-Ion 1100 mAh battery',,b'Silver',,,,,b'5 MP',,,,b'TV-out MP3 player MP4 player Predictive text input Organizer World clock Stop watch',,,,,,,,,b'Class 10',b'No',b'500 entries',b'Yes',"b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,,b'Up to 300 h',,b'Up to 3 h 30 min',,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",
