Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,Dual,Models,32GB 3GB RAM,_1,_1_1,SAR,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Talk time_1,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Keyboard,Browser,Alert types,Clock,Alarm,Languages
b'amoi',b'Amoi H802',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-h802.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',,"b'Yes, 384 kbps'","b'2006, Q2'",b'Discontinued',b'93.5 x 50 x 26.3 mm (3.68 x 1.97 x 1.04 in)',b'130g (4.59 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.9% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'7MB',"b'Second external CSTN display, 65K colors, 96 x 96 pixels, 1.1 inches'",,b'180 deg rotating lens',b'QCIF',b'1.3 MP',,,b'No',b'No',b'No',b'Optional',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver black',,,,,b'No',"b'Media player (H324M,MP3,H.263,MP4,AAC ) PC Sync Voice memo Organizer Stop Watch World Time'",,,,,,,,,,,,,,,b'Up to 200 h',b'Up to 10 h',,"b'Yes, Photo/Video call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'amoi',b'Amoi H801',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-h801.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',,"b'Yes, 384 kbps'","b'2006, Q2'",b'Discontinued',b'93 x 50 x 26 mm (3.66 x 1.97 x 1.02 in)',b'129g (4.55 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~27.1% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'7MB',"b'Second external OLED display, 96 x 64 pixels, 1.0 inches'",,b'180 deg rotating lens',b'QCIF',b'1.3 MP',,,b'No',b'No',b'No',b'Optional',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver',,,,,b'No',"b'Media player (H324M,MP3,H.263,MP4,AAC ) PC Sync Voice memo Organizer Stop Watch World Time'",,,,,,,,,,,,,,,b'Up to 200 h',b'Up to 10 h',,"b'Yes, Photo/Video call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'amoi',b'Amoi H8',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-h8.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',,"b'Yes, 384 kbps'","b'2006, Q2'",b'Discontinued',b'94 x 50 x 28 mm (3.70 x 1.97 x 1.10 in)',b'128 g (4.52 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.8% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'7MB',"b'Second external OLED display, 96 x 64 pixels, 1.0 inches'",,b'180 deg rotating lens',b'QCIF',b'1.3 MP',,,b'No',b'No',b'No',b'Optional',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 720 mAh battery',,b'Black-silver',,,,,b'No',"b'Media player (H324M,MP3,H.263,MP4,AAC ) PC Sync Voice memo Organizer Stop Watch World Time'",,,,,,,,,,,,,,,b'Up to 200 h',b'Up to 10 h',,"b'Yes, Photo/Video call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',b'Yes',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'amoi',b'Amoi H80',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-h80.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',,"b'Yes, 384 kbps'","b'2006, Q2'",b'Discontinued',b'94 x 50 x 28 mm (3.70 x 1.97 x 1.10 in)',b'128g (4.52 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~26.8% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'7MB',"b'Second external OLED display, 96 x 64 pixels, 1.0 inches'",,b'180 deg rotating lens',b'QCIF',b'1.3 MP',,,b'No',b'No',b'No',b'Optional',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 720 mAh battery',,b'Black',,,,,b'No',"b'Media player (H324M,MP3,H.263,MP4,AAC ) PC Sync Voice memo Organizer Stop Watch World Time'",,,,,,,,,,,,,,,b'Up to 200 h',b'Up to 10 h',,"b'Yes, Photo/Video call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',b'Yes',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'amoi',b'Amoi A675',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-a675.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q2'",b'Discontinued',b'93.2 x 46.3 x 23.3 mm (3.67 x 1.82 x 0.92 in)',b'101.4 g (3.56 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'2.0 inches, 12.4 cm2 (~28.7% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'No',b'128MB',b'No',,,b'Yes',b'2 MP',,,b'No',b'No',b'No',b'Yes',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 720 mAh battery',,b'Black',,,,,b'MP3/ MP4 Player PC Sync TV-out Voice memo Organizer Stop Watch World Time',,,,,,,,,,,b'Class 10',b'No',,,,,,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'Yes',b'Yes',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'amoi',b'Amoi M636',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-m636.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q2'",b'Discontinued',b'107 x 47 x 18 mm (4.21 x 1.85 x 0.71 in)',b'97 g (3.42 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~25.0% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'No',b'128MB',b'No',,b'LED flash',b'Yes',b'2 MP',,,"b'Yes, with stereo speakers'",b'No',b'No',b'No',b'No',,b'FM radio',b'miniUSB',b'',b'Removable Li-Ion 720 mAh battery',,"b'Silver, Black'",,,,,b'MP3/ MP4 Player PC Sync Voice memo Organizer Stop Watch World Time',,,,,,,,,,,b'Class 10',b'No',,,,b'Up to 150 h',b'Up to 5 h',,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,
b'amoi',b'Amoi A865',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-a865.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q2'",b'Discontinued',b'90.3 x 45.9 x 22.8 mm (3.56 x 1.81 x 0.90 in)',b'125 g (4.41 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~30.4% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,,,,b'microSD (dedicated slot)',b'10MB',"b'Second external CSTN display, 65K colors, 96 x 64 pixels, 1.0 inches'",,b'rotating lens',b'Yes',b'2 MP',,,b'No',b'No',b'No',b'No',b'No',,b'FM radio',b'miniUSB',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver',,,,,b'No',b'Optical Character Recognition MP3/ MP4 Player PC Sync Voice memo Photo editor Organizer Stop Watch World Time',,,,,,,,,,b'Class 10',b'No',,,,b'Up to 180 h',b'Up to 5 h',,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,
b'amoi',b'Amoi A869',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-a869.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q2'",b'Discontinued',b'93 x 46 x 23.8 mm (3.66 x 1.81 x 0.94 in)',b'92.5 g (3.25 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~29.0% screen-to-body ratio)'","b'240 x 320pixels, 4:3 ratio (~200 ppi density)'",,,,,b'No',b'128MB',b'Flashlight',,b'LED flash',b'Yes',b'2 MP',,,b'No',b'No',b'No',b'Yes',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver',,,,,"b'Second external OLED display, 96 x 64 pixels, 1.0 inches'",b'MP3/ MP4 Player PC Sync TV-out Voice memo Photo editor Organizer Stop Watch World Time',,,,,,,,,,b'Class 10',b'No',,,,b'Up to 220 h',b'Up to 6 h',,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,
b'amoi',b'Amoi 6201',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-6201.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q2'",b'Discontinued',b'106 x 45 x 11.9 mm (4.17 x 1.77 x 0.47 in)',b'80 g (2.82 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'2.0 inches, 12.6 cm2 (~26.4% screen-to-body ratio)'",b'176 x 220pixels (~141 ppi density)',,,,,b'No',b'128MB',b'No',,,b'Yes',b'1.3 MP',,,b'Yes',b'No',b'No',b'Yes',b'No',,b'No',b'miniUSB 1.1',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver',,,,,b'MP3/ MP4 Player PC Sync Voice memo Photo editor Organizer Stop Watch World Time',,,,,,,,,,,b'Class 8',b'No',,,,b'Up to 150 h',b'Up to 4 h 30 min',,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'amoi',b'Amoi M360',b'https://fdn2.gsmarena.com/vv/bigpic/amoi-m360.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q2'",b'Discontinued',b'91.7 x 45 x 24 mm (3.61 x 1.77 x 0.94 in)',b'88.6 g (3.10 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~24.7% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'No',b'128MB',"b'- Second external CSTN display, 4K colors, 96 x 64 pixels'",,,b'No',b'VGA',,,"b'Yes, with stereo speakers'",b'No',b'No',b'No',b'No',,b'FM radio',b'miniUSB 1.1',b'',b'Removable Li-Ion 720 mAh battery',,b'Silver',,,,,b'No',b'MP3 Player PC Sync Voice memo Organizer Stop Watch World Time',,,,,,,,,,b'Class 10',b'No',,,,b'Up to 100 h',b'Up to 5 h',,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, MIDI ringtones'",,,
