Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,_1,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,128GB 8GB RAM,256GB 8GB RAM,Single,Triple,Build,Penta,_1_1,Infrared port,256GB 12GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,512GB 8GB RAM,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,128GB 4GB RAM,Single_1,4GB 32MB RAM,128GB 6GB RAM,Dual_1,64GB 3GB RAM,32GB 2GB RAM,SAR EU,4GB,Five,64GB 4GB RAM,256GB 6GB RAM,32GB 3GB RAM,Protection,Audio quality,16GB 2GB RAM,Stand-by,32GB 4GB RAM,Talk time,Music play,SAR,Keyboard,Browser,Alert types,Languages
b'i_mate',b'i-mate JAQ4',b'https://fdn2.gsmarena.com/vv/bigpic/imate-jaq4.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Handwriting recognition',,,,,"b'2007, February'",b'Cancelled',b'125 x 71 x 15.5 mm (4.92 x 2.80 x 0.61 in)',b'184 g (6.49 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~27.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 6.0 Professional',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'miniSD',"b'64MB RAM, 128MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'Wi-Fi 802.11 b/g',b'1.2',b'Yes',,b'No',b'1.1',b'',b'Removable Li-Ion 1660 mAh battery',,b'Black',,b'About 150 EUR',,,"b'2 MP, AF'",,,,b'Voice memo MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player File manager Pocket Office',b'Yes',,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,b'Up to 200 h',,b'Up to 5 h',,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate PDAL',b'https://fdn2.gsmarena.com/vv/bigpic/imate-pdal.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Handwriting recognition',,,,,"b'2006, November'",b'Discontinued',b'112 x 56 x 17 mm (4.41 x 2.20 x 0.67 in)',b'116 g (4.09 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.4 inches, 17.8 cm2 (~28.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",b'Microsoft Windows Mobile 5.0 PocketPC',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'microSD (dedicated slot)',"b'64MB RAM, 128MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'Wi-Fi 802.11 b/g',"b'1.2, A2DP'",b'No',,b'No',b'1.1',b'',b'Removable Li-Ion 1100 mAh battery',,b'Silver',,b'About 220 EUR',,,b'2 MP',,,,b'Pocket Office  Voice memo MP3/AAC player File manager',,,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,b'Up to 150 h',,b'Up to 4 h',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate JAQ3',b'https://fdn2.gsmarena.com/vv/bigpic/imate-jaq3.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Handwriting recognition',,,,,"b'2006, November'",b'Discontinued',b'126 x 67.5 x 14.5 mm (4.96 x 2.66 x 0.57 in)',b'160 g (5.64 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.5 inches, 19.4 cm2 (~22.8% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~160 ppi density)'",b'Microsoft Windows Mobile 5.0 PocketPC',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'microSD (dedicated slot)',"b'64MB RAM, 128MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'Wi-Fi 802.11 b/g',"b'1.2, A2DP'",b'No',,b'No',b'1.1',b'',b'Removable Li-Ion 1200 mAh battery',,b'Black',,b'About 240 EUR',,,b'2 MP',,,,b'Pocket Office  Voice memo MP3/AAC player File manager',b'Yes',,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,b'Up to 150 h',,b'Up to 4 h',,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate SPL',b'https://fdn2.gsmarena.com/vv/bigpic/imate-spl.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'GSM 850 / 1800 / 1900 - US version',,,,,"b'2006, September'",b'Discontinued',b'114.5 x 49 x 12 mm (4.51 x 1.93 x 0.47 in)',b'102 g (3.60 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 34 x 45 mm, 15.0 cm2 (~26.7% screen-to-body ratio)'","b'240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',,b'200 MHz ARM926EJ-S',,b'miniSD',"b'64MB RAM, 128MB ROM'",b'5-way navigation',,,b'QCIF',,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 1100 mAh battery',,b'Black',,b'About 130 EUR',,,b'2 MP',,,,b'Voice memo MP3/AAC player File explorer Predictive text input',,,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,b'Up to 150 h',,b'Up to 4 h',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate JAQ',b'https://fdn2.gsmarena.com/vv/bigpic/imate-jaq.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Handwriting recognition',,,,,"b'2006, September'",b'Discontinued',b'122 x 71 x 22 mm (4.80 x 2.80 x 0.87 in)',b'160 g (5.64 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~28.0% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 5.0 PocketPC',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'miniSD',"b'64MB RAM, 128MB ROM'",b'No',,,,,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 1440 mAh battery',,b'Silver',,b'About 180 EUR',,,,,,,b'Pocket Office  Voice memo MP3/AAC player File manager Predictive text input',b'Yes',,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,b'Up to 150 h',,b'Up to 4 h',,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate JASJAM',b'https://fdn2.gsmarena.com/vv/bigpic/imate-jasjam.gif',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Handwriting recognition',b'HSDPA 850 / 1900 / 2100',,,b'HSPA 1.8 Mbps',"b'2006, June'",b'Discontinued',b'112.5 x 58 x 22 mm (4.43 x 2.28 x 0.87 in)',b'176 g (6.21 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 42 x 57 mm, 24.3 cm2 (~37.2% screen-to-body ratio)'","b'240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 5.0 PocketPC',,b'400 MHz Samsung',,b'microSD (dedicated slot)',"b'64MB RAM, 128MB ROM'",b'Pocket Office  Voice memo MP3/AAC player',,b'LED flash',b'Yes',,,b'',b'Yes',b'No',b'Wi-Fi 802.11b/g',b'2.0',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 1300 mAh battery',,b'Silver',,b'About 220 EUR',,,b'2 MP',,,,,b'Yes',,,,,,,,,,,,,,,,b'QCIF videocall camera',,,,,,,,,,,,,,,b'Up to 200 h',,b'Up to 5 h',,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate SPJAS',b'https://fdn2.gsmarena.com/vv/bigpic/imate-spjas.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'5-way navigation button',b'UMTS 2100',,,"b'Yes, 384 kbps'","b'2006, August'",b'Discontinued',b'112.4 x 49 x 14.8 mm (4.43 x 1.93 x 0.58 in)',b'115 g (4.06 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 34 x 45 mm, 15.0 cm2 (~27.2% screen-to-body ratio)'","b'240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',,b'Samsung 2442 300 MHz',,b'microSD (dedicated slot)',"b'64MB RAM, 128MB ROM'",b'Windows MPlayer 10 mobile File manager Pocket Office  Predictive text input Organizer Vioce dial/memo',,,b'Yes',,,b'',b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'1.1',b'',b'Removable Li-Ion 1190 mAh battery',,b'',,b'About 110 EUR',,,b'1.3 MP',,,,,b'Yes',,,,,,,,,,,,,,,,b'CIF videocall camera',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate Smartflip',b'https://fdn2.gsmarena.com/vv/bigpic/imate-smartflip.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',"b'Second external 1.2-inch TFT display, 65K colors (128 x 128 pixels)'",,,,,"b'2006, February'",b'Discontinued',b'98.5 x 51.4 x 15.8 mm (3.88 x 2.02 x 0.62 in)',b'99 g (3.49 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 34 x 45 mm, 15.0 cm2 (~29.6% screen-to-body ratio)'","b'240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'microSD (dedicated slot)',"b'64MB RAM, 64MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'1.1',b'',b'Removable Li-Ion 750 mAh battery',,b'Stylish black',,b'About 110 EUR',,,b'1.3 MP',,,,b'Pocket Office  Voice memo/dial MP3/AAC player  Predictive text input',,,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate JAMin',b'https://fdn2.gsmarena.com/vv/bigpic/imate-jamin.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Handwriting recognition',,,,,"b'2006, Q1'",b'Discontinued',b'108 x 58 x 18.2 mm (4.25 x 2.28 x 0.72 in)',b'150 g (5.29 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)'","b'240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 5.0 PocketPC',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,"b'SD/MMC, up to 2 GB'","b'64MB RAM, 128MB ROM'",b'No',,,b'CIF',,,,b'Yes',b'No',b'Wi-Fi 802.11b/g',b'2.0',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Po 1200 mAh battery',,b'Stylish black',,b'About 220 EUR',,,b'2 MP',,,,b'Pocket Office  Voice memo MP3/AAC player',b'Yes',,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'",b'Vibration; Downloadable polyphonic ringtones',
b'i_mate',b'i-mate JASJAR',b'https://fdn2.gsmarena.com/vv/bigpic/imate-jasjar.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'180-degree pivot display Handwriting recognition',b'UMTS 2100',,,"b'Yes, 384 kbps'","b'2005, August'",b'Discontinued',b'127.7 x 81 x 25 mm (5.03 x 3.19 x 0.98 in)',b'285 g (10.05 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.6 inches, 73 x 55 mm, 40.1 cm2 (~38.8% screen-to-body ratio)'","b'640 x 480 pixels, 3.6 inches, 4:3 ratio (~222 ppi density)'",b'Microsoft Windows Mobile 5.0 PocketPC',,b'Intel Bulverde 520 MHz',,"b'SDIO/MMC, up to 2 GB'","b'64MB RAM, 128MB ROM'",b'Dual speakers',,,b'Yes',,,b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11b',b'Yes',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 1620 mAh battery',,b'Stylish black',,b'About 260 EUR',,,b'1.3 MP',,,,b'Pocket Office  Voice memo MP3/AAC player Predictive text input',b'Yes',,,,,,,,,,,,,,,,b'VGA videocall camera',,,,,,,,,,,,,,,b'Up to 260 h',,b'Up to 8 h',,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",
b'i_mate',b'i-mate K-JAM',b'https://fdn2.gsmarena.com/vv/bigpic/imate-k-jam.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',,,,,"b'2005, September'",b'Discontinued',b'108 x 58 x 23.7 mm (4.25 x 2.28 x 0.93 in)',b'160 g (5.64 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)'","b'240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 5.0 PocketPC',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,"b'miniSD, up to 2 GB'","b'64MB RAM, 128MB ROM'",b'Microsoft ActiveSync Pocket Office  MP3/AAC player',,b'LED flash',b'Yes',,,,b'Yes',b'No',b'Wi-Fi 802.11b/g',b'2.0',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Po 1250 mAh battery',,b'Stylish black',,b'About 280 EUR',,,b'1.3 MP',,,,,b'Yes',,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,b'Up to 200 h',,b'Up to 5 h',,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate SP5',b'https://fdn2.gsmarena.com/vv/bigpic/imate-sp5.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'5-way navigation button',,,,,"b'2005, August'",b'Discontinued',b'107.5 x 46.2 x 17.5 mm (4.23 x 1.82 x 0.69 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 33 x 45 mm, 15.0 cm2 (~30.2% screen-to-body ratio)'","b'240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'MiniSD',"b'64MB RAM, 64MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'Wi-Fi 802.11b',b'1.1',b'No',,b'No',b'miniUSB 1.1',b'',b'Removable Li-Ion 1050 mAh battery',,b'',,b'About 150 EUR',,,b'1.3 MP',,,,b'MP3/AAC player Predictive text input Organizer',b'Yes',,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 5 h',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",
b'i_mate',b'i-mate SP5m',b'https://fdn2.gsmarena.com/vv/bigpic/imate-sp5m.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'5-way navigation button',,,,,"b'2005, August'",b'Discontinued',b'107.5 x 46.2 x 17.5 mm (4.23 x 1.82 x 0.69 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 33 x 45 mm, 15.0 cm2 (~30.2% screen-to-body ratio)'","b'240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',b'TI OMAP 730',b'200 MHz ARM926EJ-S',,b'MiniSD',"b'64MB RAM, 64MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'Wi-Fi 802.11b',b'1.1',b'No',,b'No',b'miniUSB 1.1',b'',b'Removable Li-Ion 1050 mAh battery',,b'',,b'About 150 EUR',,,b'1.3 MP',,,,b'MP3/AAC player Predictive text input Organizer',b'Yes',,,,,,,,b'Class 10',b'Class 10',,,,,,,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 5 h',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",
b'i_mate',b'i-mate SP4m',b'https://fdn2.gsmarena.com/vv/bigpic/imate-sp4m.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',,,,,"b'2005, September'",b'Discontinued',b'109 x 48 x 19 mm (4.29 x 1.89 x 0.75 in)',b'100 g (3.53 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 33 x 45 mm, 15.0 cm2 (~28.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'miniSD',"b'64MB RAM, 64MB ROM'",b'Microsoft ActiveSync MP3/AAC player Predictive text input',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Po 1150 mAh battery',,b'Silver',,b'About 130 EUR',,,b'1.3 MP',,,,,b'Yes',,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,b'Up to 150 h',,b'Up to 3 h',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",
b'i_mate',b'i-mate JAM Black',b'https://fdn2.gsmarena.com/vv/bigpic/imate-jam_black.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Handwriting recognition',,,,,"b'2005, Q3'",b'Discontinued',b'108 x 58 x 18 mm (4.25 x 2.28 x 0.71 in)',b'160 g (5.64 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)'","b'240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 2003 SE PocketPC',,b'Intel Bulverde 416 MHz',,b'SDIO/MMC',"b'128MB RAM, 64MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Po 1200 mAh battery',,b'Stylish black',,b'About 270 EUR',,,b'1.3 MP',,,,b'Pocket Office  Voice memo MP3/AAC player Predictive text input',b'Yes',,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'",b'Vibration; Downloadable polyphonic ringtones',
b'i_mate',b'i-mate JAM',b'https://fdn2.gsmarena.com/vv/bigpic/imjam.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Handwriting recognition',,,,,"b'2004, Q4'",b'Discontinued',b'108 x 58 x 18 mm (4.25 x 2.28 x 0.71 in)',b'150 g (5.29 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 2003 SE PocketPC',,b'Intel PXA272 416 MHz',,"b'SDIO/MMC, up to 2 GB'",b'64MB RAM',b'No',,,b'Yes',,,,b'Yes',b'No',b'No',b'Yes',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 1200 mAh battery',,b'Stylish black and silver',,b'About 260 EUR',,,b'1.3 MP',,,,b'Pocket Office  Voice memo MP3/AAC player Predictive text input',b'Yes',,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,b'Up to 180 h',,b'Up to 3 h 30 min',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'",b'Vibration; Downloadable polyphonic ringtones',
b'i_mate',b'i-mate PDA2',b'https://fdn2.gsmarena.com/vv/bigpic/imate-pda2.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Handwriting recognition',,,,,"b'2004, Q4'",b'Discontinued',b'130 x 69 x 19 mm (5.12 x 2.72 x 0.75 in)',b'190 g (6.70 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.5 inches, 53 x 71 mm, 37.9 cm2 (~42.3% screen-to-body ratio)'","b'240 x 320 pixels, 3.5 inches, 4:3 ratio (~114 ppi density)'",b'Microsoft Windows Mobile 2003 SE PocketPC',,b'Intel XScale PXA272 520 MHz',,"b'MMC/SDIO, up to 2 GB'","b'128MB RAM, 64MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'Wi-Fi 802.11b',b'v.1.2',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 1300 mAh battery',,b'',,,,,b'1.3 MP',,,,"b'Pocket Office  MP3/MP4 player PDF, PPT viewer  Voice memo'",b'Yes',,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,b'Up to 150 h',,b'Up to 3 h 30 min',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'",b'Vibration; Downloadable polyphonic ringtones',
b'i_mate',b'i-mate PDA2k',b'https://fdn2.gsmarena.com/vv/bigpic/impda2k.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',,,,,"b'2004, Q3'",b'Discontinued',b'125 x 71.6 x 18.7 mm (4.92 x 2.82 x 0.74 in)',b'210 g (7.41 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.5 inches, 53 x 71 mm, 37.9 cm2 (~42.4% screen-to-body ratio)'","b'240 x 320 pixels, 3.5 inches, 4:3 ratio (~114 ppi density)'",b'Microsoft Windows Mobile 2003 SE PocketPC',,b'Intel PXA263 400 MHz',,b'SDIO/MMC',"b'128MB RAM, 64MB ROM'",b'Microsoft ActiveSync MP3/AAC player Predictive text input',,,b'Yes',,,,b'Yes',b'No',b'Wi-Fi 802.11b',b'1.1',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 1050 mAh battery',,b'Stylish black and silver',,,,,b'VGA',,,,,b'Yes',,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,b'Up to 168 h',,b'Up to 4 h',,,b'QWERTY',b'HTML (PocketIE)',"b'Vibration; Downloadable polyphonic, WAV ringtones'",b'8'
b'i_mate',b'i-mate SP3i',b'https://fdn2.gsmarena.com/vv/bigpic/imsp3i.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'5-way navigation button 3-color LED indicator Downloadable logos',,,,,"b'2004, Q3'",b'Discontinued',b'107.5 x 44.5 x 18 mm (4.23 x 1.75 x 0.71 in)',b'102 g (3.60 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 35 x 44 mm, 15.2 cm2 (~31.8% screen-to-body ratio)'","b'176 x 220 pixels, 2.2 inches (~128 ppi density)'",b'Microsoft Windows Mobile 2003 SE Smartphone',b'TI OMAP 730',b'200 MHz ARM926EJ-S',,b'MiniSD',"b'32MB RAM, 64MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.1',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 1050 mAh battery',,b'Stylish black and silver',,,,,b'VGA',,,,b'MP3/AAC player Predictive text input Organizer',b'Yes',,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,b'Up to 140 h',,b'Up to 3 h 30 min',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'8'
b'i_mate',b'i-mate SP3',b'https://fdn2.gsmarena.com/vv/bigpic/imsp3.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'5-way navigation button 3-color LED indicator Downloadable logos',,,,,"b'2004, Q2'",b'Discontinued',b'107.5 x 46.2 x 17 mm (4.23 x 1.82 x 0.67 in)',b'106.3 g (3.74 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 35 x 44 mm, 15.2 cm2 (~30.7% screen-to-body ratio)'","b'176 x 220 pixels, 2.2 inches (~128 ppi density)'",b'Microsoft Windows Mobile 2003 SE Smartphone',b'TI OMAP 730',b'200 MHz ARM926EJ-S',,b'MiniSD',"b'32MB RAM, 64MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.1',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 1050 mAh battery',,"b'Cool metallic, Light blue'",,,,,b'VGA',,,,b'Microsoft ActiveSync MP3/AAC player Predictive text input',b'Yes',,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,b'Up to 140 h',,b'Up to 3 h 30 min',,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'8'
b'i_mate',b'i-mate Pocket PC',b'https://fdn2.gsmarena.com/vv/bigpic/impocket.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'5-way navigation button Downloadable logos',,,,,"b'2004, Q2'",b'Discontinued',"b'130 x 70 x 18 mm, 105 cc (5.12 x 2.76 x 0.71 in)'",b'190 g (6.70 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.5 inches, 53 x 71 mm, 37.9 cm2 (~41.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~114 ppi density)'",b'Microsoft Windows Mobile 2003 PocketPC',,b'Intel PXA263 400 MHz',,b'SDIO/MMC',b'64MB RAM (128MB optional)',b'No',,,b'Yes',,,,b'Yes',b'No',b'No',b'Yes',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 1200 mAh battery',,b'Silver',,,,,b'VGA',,,,b'Microsoft ActiveSync MP3 player Predictive text input',b'Yes',,,,,,,,b'Class 10',b'No',,,,,,,,,,,,,,,,,,,,,,b'Up to 160 h',,b'Up to 3 h 30 min',,,,b'HTML (PocketIE)',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'7'
