Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,SAR,SAR EU,Price,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 12GB RAM,256GB 12GB RAM,512GB 16GB RAM,Triple,128GB 8GB RAM,256GB 8GB RAM,32GB 3GB RAM,64GB 4GB RAM,128GB 4GB RAM,Dual,128GB 6GB RAM,Single_1,512GB 12GB RAM,8GB 1GB RAM,16GB 1GB RAM,32GB 2GB RAM,64GB 6GB RAM,Audio quality,512GB 8GB RAM,16GB 2GB RAM,4GB 768MB RAM,4GB 1.5GB RAM,GPRS,EDGE,1TB 12GB RAM,32GB 4GB RAM,Triple_1,Dual_1,Stand-by,Talk time,Music play,256GB 6GB RAM,256GB 4GB RAM,Infrared port,Talk time_1,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Stand-by_1,Alert types,Clock,Alarm,Languages,64GB 3GB RAM
b'tecno',b'Tecno Spark 4 Lite',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-spark-4-lite.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 2100',,"b'1, 3, 5, 8, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, December'","b'Available. Released 2019, December'",b'166.7 x 75.8 x 8.4 mm (6.56 x 2.98 x 0.33 in)',b'-',"b'Glass front, plastic back, plastic frame'","b'Dual SIM (Nano-SIM, dual stand-by)'",,b'IPS LCD',"b'6.52 inches, 102.6 cm2 (~81.2% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~269 ppi density)'",,"b'Android 9.0 (Pie), HIOS 5.5'",b'Mediatek MT6761 Helio A22 (12 nm)',b'Quad-core 1.8 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, AF'","b'LED flash, HDR'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 4000 mAh, non-removable'",,"b'Midnight Black, Vacation Blue, Hillier Purple'",,,,,,,,,,,,,,,,,,,,,"b'8 MP, f/2.0'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Spark 4',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-spark4.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 2100',,"b'1, 3, 5, 8, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, September 25'","b'Available. Released 2019, September 25'",b'165.3 x 75.9 x 8.2 mm (6.51 x 2.99 x 0.32 in)',b'-',"b'Glass front, plastic back, plastic frame'","b'Dual SIM (Nano-SIM, dual stand-by)'",,b'IPS LCD',"b'6.52 inches, 102.6 cm2 (~81.8% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~269 ppi density)'",,"b'Android 9.0 (Pie), HIOS 5.5'",,b'Quad-core 2.0 GHz',,b'microSDXC (dedicated slot)',"b'32GB 2GB RAM, 32GB 3GB RAM'",,"b'Dual LED flash, HDR, panorama'",b'1080p@30fps',b'8 MP',b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Ion 4000 mAh, non-removable'",,"b'Royal Purple, Vacation Blue'",,,,,,,,,,,,,"b'13 MP, AF Other unspecified cameras'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Camon 12 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-camon-12-pro.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',,"b'1, 2, 3, 4, 5, 7, 8, 20, 28'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, September'","b'Available. Released 2019, September'",b'158.6 x 75.5 x 7.8 mm (6.24 x 2.97 x 0.31 in)',b'161 g (5.68 oz)',"b'Glass front, plastic back, plastic frame'","b'Dual SIM (Nano-SIM, dual stand-by)'",,b'AMOLED',"b'6.35 inches, 97.4 cm2 (~81.3% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~276 ppi density)'",,"b'Android 9.0 (Pie), HIOS 5.5'",b'Mediatek MT6762 Helio P22 (12 nm)',b'Octa-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'64GB 6GB RAM',,"b'Quad-LED flash, panorama, HDR'",b'1080p@30fps',"b'32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8\xc2\xb5m'","b'LED flash, HDR'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (under display, optical), accelerometer, proximity'","b'Li-Po 3500 mAh, non-removable'",,b'Dawn Blue',,,,b'About 10000 INR',,,,,,,,,"b'16 MP, PDAF 8 MP 2 MP, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Camon 12',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-camon-12.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',,"b'1, 2, 3, 4, 5, 7, 8, 20, 28'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, August'","b'Available. Released 2019, August'",b'166 x 75.8 x 8.2 mm (6.54 x 2.98 x 0.32 in)',b'170.7 g (6.03 oz)',"b'Glass front, plastic back, plastic frame'","b'Dual SIM (Nano-SIM, dual stand-by)'",,b'IPS LCD',"b'6.52 inches, 102.6 cm2 (~81.6% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~269 ppi density)'",,"b'Android 9.0 (Pie), HIOS 5.5'",b'Mediatek MT6762 Helio P22 (12 nm)',b'Octa-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'64GB 4GB RAM',,"b'Quad-LED flash, panorama, HDR'",b'1080p@30fps',"b'16 MP, f/1.8, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 4000 mAh, non-removable'",,"b'Dawn Blue, Dark Jade, Sky Cyan'",,,,,,,,,,,,,"b'16 MP, PDAF 8 MP 2 MP, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Pouvoir 3 Air',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-pouvoir-3-air.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'3, 7, 20'",b'HSDPA 850 / 900 / 2100',b'eMMC 5.1',"b'1, 3, 5, 8, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, August'","b'Available. Released 2019, August'",b'163 x 78.2 x 9.3 mm (6.42 x 3.08 x 0.37 in)',b'-',,"b'Dual SIM (Nano-SIM, dual stand-by)'",,b'IPS LCD',"b'6.0 inches, 92.9 cm2 (~72.9% screen-to-body ratio)'","b'480 x 960 pixels, 18:9 ratio (~179 ppi density)'",,"b'Android 9.0 Pie (Go edition), HIOS 5.0'",b'Mediatek MT6761 Helio A22 (12 nm)',b'Quad-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'16GB 1GB RAM',,b'LED flash',b'1080p@30fps',"b'8 MP, AF'",b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer'","b'Li-Po 5000 mAh, non-removable'",,"b'Champagne Gold, Midnight Black, Aqua Blue'",,,,,,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Pouvoir 3 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-pouvoir-3-plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'1, 3, 5, 8, 38, 40, 41'",b'HSDPA 850 / 900 / 2100',"b'3, 7, 20'","b'1, 3, 7, 8, 20, 28'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, August'","b'Available. Released 2019, August'",b'159 x 76 x 9.2 mm (6.26 x 2.99 x 0.36 in)',b'-',"b'Glass front, plastic back, plastic frame'","b'Dual SIM (Nano-SIM, dual stand-by)'",b'eMMC 5.1',b'AMOLED',"b'6.35 inches, 99.5 cm2 (~82.3% screen-to-body ratio)'",b'720 x 1548 pixels (~269 ppi density)',,"b'Android 9.0 (Pie), HIOS 5.0'",b'Mediatek MT6762 Helio P22 (12 nm)',b'Octa-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'64GB 6GB RAM',,"b'Dual-LED flash, HDR, panorama'",b'1080p@30fps',"b'32 MP, AF'","b'Dual-LED flash, HDR'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 6000 mAh, non-removable'",,"b'Gold, Black, Blue'","b'LB8, LB8a'",,,,,,,,,,,,,,,,,,,,b'13 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Pouvoir 3',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-pouvoir-3.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'1, 3, 5, 8'",b'HSDPA 850 / 900 / 2100',"b'3, 7, 20'","b'1, 3, 7, 20, 28'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, June'","b'Available. Released 2019, June'",b'157.6 x 76.7 x 8.5 mm (6.20 x 3.02 x 0.33 in)',b'168 g (5.93 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",b'eMMC 5.1',b'IPS LCD',"b'6.2 inches, 96.7 cm2 (~80.0% screen-to-body ratio)'",b'720 x 1500 pixels (~268 ppi density)',b'NEG',"b'Android 8.1 (Oreo), HIOS 4.1'",b'Mediatek MT6739WA (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'PowerVR GE8100',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',,"b'Dual-LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, AF'","b'LED flash, HDR'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 5000 mAh, non-removable'",,"b'Gold, Black, Blue'",,,,,,,,,,,,,,,,,,,,,"b'13 MP, f/2.0'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Spark 3',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-spark-3.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 2100',,,,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, April'","b'Available. Released 2019, April'",b'155.3 x 75.8 x 8.2 mm (6.11 x 2.98 x 0.32 in)',b'-',"b'Glass front, plastic back, plastic frame'","b'Dual SIM (Nano-SIM, dual stand-by)'",,b'IPS LCD',"b'6.2 inches, 96.7 cm2 (~82.2% screen-to-body ratio)'",b'720 x 1500 pixels (~268 ppi density)',,"b'Android 9.0 (Pie), HIOS 5.0'",b'Mediatek MT6761 Helio A22 (12 nm)',b'Quad-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSD',b'16GB 2GB RAM',,b'Dual-LED flash',b'1080p@30fps',"b'13 MP, AF'",b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Ion 3500 mAh, non-removable'",,"b'Midnight Black, Champagne Gold, Aqua Blue, Bordeaux Red'",,,,,,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Spark 3 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-spark3-pro-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',b'HSDPA 850 / 900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 20, 28'","b'1, 3, 5, 8, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, April'","b'Available. Released 2019, April'",b'154.3 x 75.5 x 7.9 mm (6.07 x 2.97 x 0.31 in)',b'-',,"b'Dual SIM (Nano-SIM, dual stand-by)'",b'eMMC 5.1',b'IPS LCD',"b'6.2 inches, 96.7 cm2 (~83.0% screen-to-body ratio)'",b'720 x 1500 pixels (~268 ppi density)',,"b'Android 9.0 (Pie), HIOS 5.0'",b'Mediatek MT6761 Helio A22 (12 nm)',b'Quad-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSD',b'32GB 2GB RAM',,b'Dual-LED flash',b'1080p@30fps',b'8 MP',b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Ion 3500 mAh, non-removable'",,"b'Midnight Black, Champagne Gold, Nebula Black'",,,,,,,,,,,,,,,,,,,"b'13 MP, AF 2 MP'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Spark Go',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-spark-go.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 2100',,"b'1, 3, 5, 8, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, August'","b'Available. Released 2019, August'",b'156.1 x 75 x 9.2 mm (6.15 x 2.95 x 0.36 in)',b'174 g (6.14 oz)',,b'Dual SIM',,b'IPS LCD',"b'6.1 inches, 91.3 cm2 (~78.0% screen-to-body ratio)'","b'720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)'",,"b'Android 9.0 (Pie), HIOS 5.0'",b'Mediatek MT6761 Helio A22 (12 nm)',b'Quad-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',"b'16GB 1GB RAM, 16GB 2GB RAM'",,"b'Dual-LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, f/2.0, AF'",b'LED flash',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Ion 3000 mAh, removable'",,"b'Nebula Black, Royal Purple'",b'KC1',,,,,,,,,,,,,,,,,,,,"b'5 MP, f/2.2'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Pop 2 F',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-pop-2f.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 2100',,,,b'HSPA',"b'2019, May'","b'Available. Released 2019, May'",b'149.8 x 72.8 x 9.4 mm (5.90 x 2.87 x 0.37 in)',b'155 g (5.47 oz)',,"b'Dual SIM (Micro-SIM, dual stand-by)'",,b'IPS LCD',"b'5.45 inches, 76.7 cm2 (~70.3% screen-to-body ratio)'","b'480 x 960 pixels, 18:9 ratio (~197 ppi density)'",,b'Android 8.1 Oreo (Go edition)',b'Mediatek MT6580M',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSD',b'16GB 1GB RAM',,"b'Dual-LED flash, HDR'",b'1080p@30fps',b'5 MP',b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer'","b'Li-Ion 2400 mAh, removable'",,"b'Midnight Black, Champagne Gold, City Blue'",,,,,,,,,,,,,,,,,,,,,"b'8 MP, f/2.0'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Pop 2 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-pop2plus.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 2100',,,,b'HSPA',"b'2019, May'","b'Available. Released 2019, May'",b'161.7 x 78.9 x 9.6 mm (6.37 x 3.11 x 0.38 in)',b'205 g (7.23 oz)',"b'Glass front, plastic back, plastic frame'","b'Dual SIM (Micro-SIM, dual stand-by)'",,b'IPS LCD',"b'6.0 inches, 92.9 cm2 (~72.8% screen-to-body ratio)'","b'480 x 960 pixels, 18:9 ratio (~179 ppi density)'",,b'Android 8.1 Oreo (Go edition)',b'Mediatek MT6580P',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSD',b'16GB 1GB RAM',,"b'Dual-LED flash, HDR'",b'1080p@30fps',b'5 MP',b'LED flash',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 5000 mAh, non-removable'",,"b'Midnight Black, Champagne Gold, Nebula Black'",b'BA2',,,,,,,,,,,,,,,,,,,,"b'8 MP, f/2.0'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Phantom 9',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-phantom-9.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',,"b'1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, July'","b'Available. Released 2019, July'",b'158.5 x 75.3 x 7.9 mm (6.24 x 2.96 x 0.31 in)',b'164.4 g (5.78 oz)',"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'","b'Dual SIM (Nano-SIM, dual stand-by)'",,b'AMOLED',"b'6.39 inches, 100.2 cm2 (~84.0% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'",b'Corning Gorilla Glass 3',b'Android 9.0 (Pie)',b'Mediatek MT6765 Helio P35 (12nm)',b'Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'128GB 6GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Ion 3500 mAh, non-removable'",,b'Lapland Aurora',,,,b'About 15000 INR',,,,,,,,,"b'16 MP, f/1.8, PDAF 8 MP, f/2.4, 13mm (ultrawide) 2 MP, f/2.8, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Camon iACE2X',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-camon-iace2x.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 2100',,"b'1,3,5,40'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, February'","b'Available. Released 2019, February'",b'148.3 x 71.9 x 8.5 mm (5.84 x 2.83 x 0.33 in)',b'150 g (5.29 oz)',,b'Dual SIM',,b'IPS LCD',"b'5.5 inches, 78.1 cm2 (~73.2% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~293 ppi density)'",,"b'Android 8.1 (Oreo), HIOS 4.1'",b'Mediatek MT6761 Helio A22 (12 nm)',b'Quad-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'32GB 3GB RAM',,"b'Dual-LED, HDR, panorama'",b'1080p@30fps',"b'8 MP, f/2.0'",b'LED flash',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 3050 mAh, non-removable'",,"b'Champagne Gold, Midnight Black, Nebula Black'",,,,b'About 7600 INR',,,,,,,,,,,,,,,"b'13 MP, f/1.8, AF 0.3 MP, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Camon iACE2',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-camon-iace2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 2100',,"b'1,3,5,40'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2019, February'","b'Available. Released 2019, February'",b'148.3 x 71.9 x 8.5 mm (5.84 x 2.83 x 0.33 in)',b'150 g (5.29 oz)',,b'Dual SIM',,b'IPS LCD',"b'5.5 inches, 78.1 cm2 (~73.2% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~293 ppi density)'",,"b'Android 8.1 (Oreo), HIOS 4.1'",b'Mediatek MT6761 Helio A22 (12 nm)',b'Quad-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',,"b'Dual-LED, HDR, panorama'",b'1080p@30fps',"b'8 MP, f/2.0'",b'LED flash',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'FM radio',b'microUSB 2.0',"b'\xd0\x90ccelerometer, proximity'","b'Li-Po 3050 mAh, non-removable'",,"b'Champagne Gold, Midnight Black, City Blue'",,,,b'About 6700 INR',,,,,,,,,,,,,,,"b'13 MP, f/1.8, AF 0.3 MP, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tecno',b'Tecno Camon 11 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon11-pro.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'eMMC 5.1',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',,"b'1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2018, September'","b'Available. Released 2018, November'",b'156.5 x 76 x 5.6 mm (6.16 x 2.99 x 0.22 in)',b'155 g (5.47 oz)',,"b'Dual SIM (Nano-SIM, dual stand-by)'",,b'IPS LCD',"b'6.2 inches, 96.7 cm2 (~81.3% screen-to-body ratio)'",b'720 x 1500 pixels (~268 ppi density)',b'NEG',b'Android 8.1 (Oreo)',b'Mediatek MT6762 Helio P22 (12 nm)',b'Octa-core 2.0 GHz Cortex-A53',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'64GB 6GB RAM',,"b'Quad-LED dual-tone flash, HDR, panorama'",b'1080p@30fps',"b'24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9\xc2\xb5m'","b'LED flash, HDR'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot (Africa)Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot (other markets)'","b'5.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Infrared face recognition, fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Ion 3750 mAh, non-removable'",,b'Nebula black',b'CF8',,,,,,,,,,,,,,,,,,"b'16 MP, f/1.8, 25mm (wide), AF 5 MP, f/2.4, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
