Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,_1_1,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Stand-by,Music play,Colors,Models,SAR EU,Price,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,256GB 6GB RAM,512GB 6GB RAM,Dual_1,64GB 4GB RAM,128GB 4GB RAM,256GB 4GB RAM,Single,Single_1,Talk time,SAR,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,Triple,Audio quality,512GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,GPRS,EDGE,32GB 3GB RAM,32GB 2GB RAM,128GB 2GB RAM,Browser,Alert types
b'apple',b'Apple iPhone 12 Pro Max',b'https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12-pro-max-.jpg',b'GSM / CDMA / HSPA / EVDO / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China',b'CDMA 800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',b'CDMA2000 1xEV-DO',"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66, 71 - A2342'",b'Siri natural language commands and dictation Ultra Wideband (UWB) support',"b'1, 2, 3, 5, 7, 8, 12, 20, 25, 28, 38, 40, 41, 66, 71, 77, 78, 79, 260, 261 Sub6/mmWave - A2342'","b'HSPA 42.2/5.76 Mbps, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps'","b'2020, October 13'","b'Available. Released 2020, November 13'",b'160.8 x 78.1 x 7.4 mm (6.33 x 3.07 x 0.29 in)',b'228 g (8.04 oz)',"b'Glass front (Gorilla Glass), glass back (Gorilla Glass), stainless steel frame'","b'Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China'","b'Super Retina XDR OLED, HDR10, 800 nits (typ), 1200 nits (peak)'","b'6.7 inches, 109.8 cm2 (~87.4% screen-to-body ratio)'","b'1284 x 2778 pixels, 19.5:9 ratio (~458 ppi density)'","b'Scratch-resistant ceramic glass, oleophobic coating'","b'iOS 14.1, upgradable to iOS 14.2'",b'Apple A14 Bionic (5 nm)',b'Hexa-core (2x3.1 GHz Firestorm + 4x1.8 GHz Icestorm)',b'Apple GPU (4-core graphics)',b'No',"b'128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM'","b'12 MP, f/1.6, 26mm (wide), 1.7\xc2\xb5m, dual pixel PDAF, sensor-shift stabilization (IBIS) 12 MP, f/2.2, 65mm (telephoto), 1/3.4"", 1.0\xc2\xb5m, PDAF, OIS, 2.5x optical zoom 12 MP, f/2.4, 120\xcb\x9a, 13mm (ultrawide), 1/3.6"" TOF 3D LiDAR scanner (depth)'","b'Dual-LED dual-tone flash, HDR (photo/panorama)'","b'4K@24/30/60fps, 1080p@30/60/120/240fps, 10\xe2\x80\x91bit HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.'","b'12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)'",b'HDR',"b'4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS'","b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS'",b'Yes',b'No',"b'Lightning, USB 2.0'","b'Face ID, accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 3687 mAh, non-removable (14.13 Wh)'","b'Fast charging 20W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi magnetic fast wireless charging 15W'",b'Up to 20 h (multimedia)',b'Up to 80 h',"b'Silver, Graphite, Gold, Pacific Blue'","b'A2411, A2342, A2410, A2412'",b'0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body)',"b'$\xe2\x80\x891,099.00 / \xe2\x82\xac\xe2\x80\x891,217.50 / \xc2\xa3\xe2\x80\x891,039.00 / \xe2\x82\xb9\xe2\x80\x89126,650'",b'AnTuTu: 638584 (v8) GeekBench: 4240 (v5.1) GFXBench: 55fps (ES 3.1 onscreen)',b'Contrast ratio: Infinite (nominal)',b'Photo / Video',b'-23.8 LUFS (Very good)',b'Endurance rating 95h',"b'$\xe2\x80\x891,099.00'","b'$\xe2\x80\x891,199.00'","b'$\xe2\x80\x891,399.00'",,,,,,,,,,,,,,,,,,,,,,,
b'apple',b'Apple iPhone 12 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12-pro--.jpg',b'GSM / CDMA / HSPA / EVDO / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China',b'CDMA 800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',b'CDMA2000 1xEV-DO',"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66, 71 - A2341'",b'Siri natural language commands and dictation Ultra Wideband (UWB) support',"b'1, 2, 3, 5, 7, 8, 12, 20, 25, 28, 38, 40, 41, 66, 71, 77, 78, 79, 260, 261 Sub6/mmWave - A2341'","b'HSPA 42.2/5.76 Mbps, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps'","b'2020, October 13'","b'Available. Released 2020, October 23'",b'146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in)',b'189 g (6.67 oz)',"b'Glass front (Gorilla Glass), glass back (Gorilla Glass), stainless steel frame'","b'Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China'","b'Super Retina XDR OLED, HDR10, 800 nits (typ), 1200 nits (peak)'","b'6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)'","b'1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)'","b'Scratch-resistant ceramic glass, oleophobic coating'","b'iOS 14.1, upgradable to iOS 14.2'",b'Apple A14 Bionic (5 nm)',b'Hexa-core (2x3.1 GHz Firestorm + 4x1.8 GHz Icestorm)',b'Apple GPU (4-core graphics)',b'No',"b'128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM'","b'12 MP, f/1.6, 26mm (wide), 1.4\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4"", 1.0\xc2\xb5m, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120\xcb\x9a, 13mm (ultrawide), 1/3.6"" TOF 3D LiDAR scanner (depth)'","b'Dual-LED dual-tone flash, HDR (photo/panorama)'","b'4K@24/30/60fps, 1080p@30/60/120/240fps, 10\xe2\x80\x91bit HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.'","b'12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)'",b'HDR',"b'4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS'","b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS'",b'Yes',b'No',"b'Lightning, USB 2.0'","b'Face ID, accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 2815 mAh, non-removable (10.78 Wh)'","b'Fast charging 20W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi magnetic fast wireless charging 15W'",b'Up to 17 h (multimedia)',b'Up to 65 h',"b'Silver, Graphite, Gold, Pacific Blue'","b'A2407, A2341, A2406, A2408'",b'0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body)',"b'$\xe2\x80\x89999.00 / \xc2\xa3\xe2\x80\x89979.00 / \xe2\x82\xb9\xe2\x80\x89119,900'",b'AnTuTu: 596244 (v8) GeekBench: 4056 (v5.1) GFXBench: 58fps (ES 3.1 onscreen)',b'Contrast ratio: Infinite (nominal)',b'Photo / Video',b'-24.2 LUFS (Very good)',b'Endurance rating 81h',b'$\xe2\x80\x89999.00',"b'$\xe2\x80\x891,099.00'","b'$\xe2\x80\x891,299.00'",,,,,,,,,,,,,,,,,,,,,,,
b'apple',b'Apple iPhone 12',b'https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12.jpg',b'GSM / CDMA / HSPA / EVDO / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China',b'CDMA 800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',b'CDMA2000 1xEV-DO',"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66, 71 - A2172'",b'Siri natural language commands and dictation Ultra Wideband (UWB) support',"b'1, 2, 3, 5, 7, 8, 12, 20, 25, 28, 38, 40, 41, 66, 71, 77, 78, 79, 260, 261 Sub6/mmWave - A2172'","b'HSPA 42.2/5.76 Mbps, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps'","b'2020, October 13'","b'Available. Released 2020, October 23'",b'146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in)',b'164 g (5.78 oz)',"b'Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame'","b'Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China'","b'Super Retina XDR OLED, HDR10, 625 nits (typ), 1200 nits (peak)'","b'6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)'","b'1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)'","b'Scratch-resistant ceramic glass, oleophobic coating'","b'iOS 14.1, upgradable to iOS 14.2'",b'Apple A14 Bionic (5 nm)',b'Hexa-core (2x3.1 GHz Firestorm + 4x1.8 GHz Icestorm)',b'Apple GPU (4-core graphics)',b'No',"b'64GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM'",,"b'Dual-LED dual-tone flash, HDR (photo/panorama)'","b'4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 30fps), stereo sound rec.'","b'12 MP, f/1.6, 26mm (wide), 1.4\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.4, 120\xcb\x9a, 13mm (ultrawide), 1/3.6""'",b'HDR',"b'4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS'","b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS'",b'Yes',b'No',"b'Lightning, USB 2.0'","b'Face ID, accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 2815 mAh, non-removable (10.78 Wh)'","b'Fast charging 20W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi magnetic fast wireless charging 15W'",b'Up to 17 h (multimedia)',b'Up to 65 h',"b'Black, White, Red, Green, Blue'","b'A2403, A2172, A2402, A2404'",b'0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body)',"b'$\xe2\x80\x89829.00 / \xe2\x82\xac\xe2\x80\x89849.00 / \xc2\xa3\xe2\x80\x89739.00 / \xe2\x82\xb9\xe2\x80\x8976,900'",b'AnTuTu: 568674 (v8) GeekBench: 4067 (v5.1) GFXBench: 58fps (ES 3.1 onscreen)',b'Contrast ratio: Infinite (nominal)',b'Photo / Video',b'-24.4 LUFS (Very good)',b'Endurance rating 84h',,,,"b'12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)'",b'$\xe2\x80\x89829.00',b'$\xe2\x80\x89879.00',b'$\xe2\x80\x89979.00',,,,,,,,,,,,,,,,,,,
b'apple',b'Apple iPhone 12 mini',b'https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12-mini.jpg',b'GSM / CDMA / HSPA / EVDO / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China',b'CDMA 800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',b'CDMA2000 1xEV-DO',"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66, 71 - A2176'",b'Siri natural language commands and dictation Ultra Wideband (UWB) support',"b'1, 2, 3, 5, 7, 8, 12, 20, 25, 28, 38, 40, 41, 66, 71, 77, 78, 79, 260, 261 Sub6/mmWave - A2176'","b'HSPA 42.2/5.76 Mbps, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps'","b'2020, October 13'","b'Available. Released 2020, November 13'",b'131.5 x 64.2 x 7.4 mm (5.18 x 2.53 x 0.29 in)',b'135 g (4.76 oz)',"b'Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame'","b'Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China'","b'Super Retina XDR OLED, HDR10, 625 nits (typ), 1200 nits (peak)'","b'5.4 inches, 71.9 cm2 (~85.1% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~476 ppi density)'","b'Scratch-resistant ceramic glass, oleophobic coating'","b'iOS 14.1, upgradable to iOS 14.2'",b'Apple A14 Bionic (5 nm)',b'Hexa-core (2x3.1 GHz Firestorm + 4x1.8 GHz Icestorm)',b'Apple GPU (4-core graphics)',b'No',"b'64GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM'",,"b'Dual-LED dual-tone flash, HDR (photo/panorama)'","b'4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 30fps), stereo sound rec.'","b'12 MP, f/1.6, 26mm (wide), 1.4\xc2\xb5m, dual pixel PDAF, OIS 12 MP, f/2.4, 120\xcb\x9a, 13mm (ultrawide), 1/3.6""'",b'HDR',"b'4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS'","b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS'",b'Yes',b'No',"b'Lightning, USB 2.0'","b'Face ID, accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 2227 mAh, non-removable'","b'Fast charging 20W, 50% in 30 min (advertised) USB Power Delivery 2.0 Qi magnetic fast wireless charging 12W'",b'Up to 15 h (multimedia)',b'Up to 50 h',"b'Black, White, Red, Green, Blue'","b'A2399, A2176, A2398, A2400, A2399'",b'0.99 W/kg (head) \xc2\xa0 \xc2\xa0 0.99 W/kg (body)',"b'$\xe2\x80\x89729.00 / \xe2\x82\xac\xe2\x80\x89730.22 / \xc2\xa3\xe2\x80\x89669.00 / \xe2\x82\xb9\xe2\x80\x8964,490'",b'AnTuTu: 589616 (v8) GeekBench: 4174 (v5.1) GFXBench: 60fps (ES 3.1 onscreen)',b'Contrast ratio: Infinite (nominal)',b'Photo / Video',b'-24.6 LUFS (Very good)',b'Endurance rating 69h',,,,"b'12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)'",b'$\xe2\x80\x89729.00',b'$\xe2\x80\x89779.00',b'$\xe2\x80\x89879.00',,,,,,,,,,,,,,,,,,,
b'apple',b'Apple iPad Air (2020)',b'https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-air4-2020.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',"b'1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2072'",b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',b'Stylus support',"b'1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 46, 48, 66, 71 - A2324'",b'Siri natural language commands and dictation',,"b'HSPA 42.2/5.76 Mbps, LTE-A (CA)'","b'2020, September 15'","b'Available. Released 2020, October 23'",b'247.6 x 178.5 x 6.1 mm (9.75 x 7.03 x 0.24 in)',b'458 g (Wi-Fi) / 460 g (3G/LTE) (1.01 lb)',"b'Glass front, aluminum back, aluminum frame'","b'Nano-SIM, eSIM'","b'Liquid Retina IPS LCD, 500 nits (typ)'","b'10.9 inches, 359.2 cm2 (~81.3% screen-to-body ratio)'",b'1640 x 2360 pixels (~264 ppi density)',"b'Scratch-resistant glass, oleophobic coating'","b'iPadOS 14.1, upgradable to iPadOS 14.2'",b'Apple A14 Bionic (5 nm)',b'Hexa-core (2x3.0 GHz Firestorm + 4x1.8 GHz Icestorm)',b'Apple GPU (4-core graphics)',b'No',"b'64GB 4GB RAM,  256GB 4GB RAM'",,b'HDR',"b'4K@24/30/60fps, 1080p@30/60/120/240fps; gyro-EIS'",,b'HDR',b'1080p@30/60fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot'","b'5.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS (LTE model only)'",b'No',b'No',b'USB Type-C; magnetic connector',"b'Fingerprint (top-mounted), accelerometer, gyro, compass, barometer'","b'Li-Ion 7606 mAh (28.93 Wh), non-removable'",,,,"b'Space Gray, Silver, Rose Gold, Green, Sky Blue'","b'A2324, A2072, A2325, A2316'",,b'About 640 EUR',,,,,,,,,,,,,"b'12 MP, f/1.8, (wide), 1/3"", 1.22\xc2\xb5m, dual pixel PDAF'","b'7 MP, f/2.0, 31mm (standard)'",b'Up to 10 h (multimedia)',,,,,,,,,,,,,,,,
b'apple',b'Apple iPad 10.2 (2020)',b'https://fdn2.gsmarena.com/vv/bigpic/apple-ipad8-102-inches-2020.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',"b'1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 66 - A2429'",b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100',b'Stylus support (1st gen only)',"b'1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 29, 30, 34, 38, 39, 40, 41, 66, 71 - A2428'",b'Siri natural language commands and dictation',,"b'HSPA 42.2/5.76 Mbps, LTE-A (CA)'","b'2020, September 15'","b'Available. Released 2020, September 18'",b'250.6 x 174.1 x 7.5 mm (9.87 x 6.85 x 0.30 in)',b'490 g (Wi-Fi) / 495 g (LTE) (1.08 lb)',"b'Glass front, aluminum back, aluminum frame'","b'Nano-SIM, eSIM'","b'Retina IPS LCD, 500 nits (typ)'","b'10.2 inches, 324.6 cm2 (~74.4% screen-to-body ratio)'","b'1620 x 2160 pixels, 4:3 ratio (~264 ppi density)'","b'Scratch-resistant glass, oleophobic coating'","b'iPadOS 14, upgradable to iPadOS 14.2'",b'Apple A12 Bionic (7 nm)',b'Hexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest)',b'Apple GPU (4-core graphics)',b'No',"b'32GB 3GB RAM, 128GB 3GB RAM'",,"b'HDR, panorama'","b'1080p@30fps, 720p@120fps, HDR'",,b'HDR',b'720p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot'","b'4.2, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS (Wi\xe2\x80\x91Fi + Cellular model only)'",b'No',b'No',"b'Lightning, USB 2.0; magnetic connector'","b'Fingerprint (front-mounted), accelerometer, gyro, compass, barometer'","b'Li-Ion, non-removable (32.4 Wh)'",,,,"b'Silver, Gold, Space Gray'","b'A2428, A2429, A2270, A2430'",,b'About 370 EUR',,,,,,,,,,,,,"b'8 MP, f/2.4, 31mm (standard), 1.12\xc2\xb5m, AF'","b'1.2 MP, f/2.2, 31mm (standard)'",b'Up to 10 h (multimedia)',,,,,,,,,,,,,,,,
b'apple',b'Apple Watch SE',b'https://fdn2.gsmarena.com/vv/bigpic/apple-watch-se.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Global',"b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - USA, LATAM, Canada'","b'1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 25, 26, 28, 39, 40, 41, 66 - Global'","b'1, 2, 3, 4, 5, 7, 12, 13, 17, 18, 19, 25, 26, 39, 40, 41, 66 - USA, LATAM, Canada'",b'Natural language commands and dictation (talking mode)',,"b'HSPA 42.2/5.76 Mbps, LTE'","b'2020, September 15'","b'Available. Released 2020, September 18'",b'44 x 38 x 10.4 mm (1.73 x 1.50 x 0.41 in)',b'36.4 g (1.27 oz)',"b'Glass front, ceramic/sapphire crystal back, aluminum frame'",b'eSIM',"b'Retina LTPO OLED, 1000 nits (peak)'","b'1.78 inches, 10.0 cm2 (~60.0% screen-to-body ratio)'",b'448 x 368 pixels (~326 ppi density)',b'Ion-X strengthened glass',"b'watchOS 7.0, upgradable to 7.1'",b'Apple S5',b'Dual-core',b'PowerVR',b'No',b'32GB 1GB RAM',,,,,,,b'Yes',b'No',b'Wi-Fi 802.11 b/g/n',"b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'No',"b'Accelerometer, gyro, heart rate (2nd gen), barometer, always-on altimeter, compass'","b'Li-Ion, non-removable'",b'Wireless charging',b'Up to 18 h (mixed usage)',,"b'Silver, Gold, Space Gray'","b'A2353, A2354, A2355, A2356, A2351, A2352'",,b'About 290 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'apple',b'Apple Watch Series 6 Aluminum',b'https://fdn2.gsmarena.com/vv/bigpic/apple-watch-s6.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Global',"b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - USA, LATAM, Canada'","b'1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 25, 26, 28, 39, 40, 41, 66 - Global'","b'1, 2, 3, 4, 5, 7, 12, 13, 17, 18, 19, 25, 26, 39, 40, 41, 66 - USA, LATAM, Canada'",b'Natural language commands and dictation (talking mode) Ultra Wideband (UWB) support',,"b'HSPA 42.2/5.76 Mbps, LTE'","b'2020, September 15'","b'Available. Released 2020, September 18'",b'44 x 38 x 10.4 mm (1.73 x 1.50 x 0.41 in)',b'36.5 g (1.31 oz)',"b'Glass front, ceramic/sapphire crystal back, aluminum frame'",b'eSIM',"b'Retina LTPO OLED, 1000 nits (peak)'","b'1.78 inches, 10.0 cm2 (~60.0% screen-to-body ratio)'",b'448 x 368 pixels (~326 ppi density)',b'Ion-X strengthened glass',"b'watchOS 7.0, upgradable to 7.1'",b'Apple S6',b'Dual-core',b'PowerVR',b'No',b'32GB 1GB RAM',,,,,,,b'Yes',b'No',"b'Wi-Fi 802.11 b/g/n, dual-band'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS'",b'Yes',b'No',b'No',"b'Accelerometer, gyro, heart rate (2nd gen), barometer, always-on altimeter, compass, SpO2, VO2max'","b'Li-Ion 303.8 mAh (1.17 Wh), non-removable'",b'Wireless charging',b'Up to 18 h (mixed usage)',,"b'Silver, Gold, Space Gray, Blue, Red'","b'A2293, A2294, A2375, A2376, A2291, A2292'",,b'About 420 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'apple',b'Apple Watch Series 6',b'https://fdn2.gsmarena.com/vv/bigpic/apple-watch-s6-steel.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Global',"b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - USA, LATAM, Canada'","b'1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 25, 26, 28, 39, 40, 41, 66 - Global'","b'1, 2, 3, 4, 5, 7, 12, 13, 17, 18, 19, 25, 26, 39, 40, 41, 66 - USA, LATAM, Canada'",b'Natural language commands and dictation (talking mode) Ultra Wideband (UWB) support',,"b'HSPA 42.2/5.76 Mbps, LTE'","b'2020, September 15'","b'Available. Released 2020, September 18'",b'44 x 38 x 10.4 mm (1.73 x 1.50 x 0.41 in)',b'47.1 g (1.66 oz)',"b'Glass front (Sapphire crystal), ceramic/sapphire crystal back, stainless steel frame'",b'eSIM',"b'Retina LTPO OLED, 1000 nits (peak)'","b'1.78 inches, 10.0 cm2 (~60.0% screen-to-body ratio)'",b'448 x 368 pixels (~326 ppi density)',b'Sapphire crystal glass',"b'watchOS 7.0, upgradable to 7.1'",b'Apple S6',b'Dual-core',b'PowerVR',b'No',b'32GB 1GB RAM',,,,,,,b'Yes',b'No',"b'Wi-Fi 802.11 b/g/n, dual-band'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS'",b'Yes',b'No',b'No',"b'Accelerometer, gyro, heart rate (2nd gen), barometer, always-on altimeter, compass, SpO2, VO2max'","b'Li-Ion 303.8 mAh (1.17 Wh), non-removable'",b'Wireless charging',b'Up to 18 h (mixed usage)',,"b'Silver, Graphite (DLC), Gold (PVD)'","b'A2293, A2294, A2375, A2376'",,b'About 710 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
