Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,SAR,SAR EU,Price,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 12GB RAM,256GB 12GB RAM,512GB 16GB RAM,Triple,128GB 8GB RAM,256GB 8GB RAM,32GB 3GB RAM,64GB 4GB RAM,128GB 4GB RAM,Dual,128GB 6GB RAM,Single_1,512GB 12GB RAM,8GB 1GB RAM,16GB 1GB RAM,32GB 2GB RAM,64GB 6GB RAM,Audio quality,512GB 8GB RAM,16GB 2GB RAM,4GB 768MB RAM,4GB 1.5GB RAM,GPRS,EDGE,1TB 12GB RAM,32GB 4GB RAM,Triple_1,Dual_1,Stand-by,Talk time,Music play,256GB 6GB RAM,256GB 4GB RAM,Infrared port,Talk time_1,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Stand-by_1,Alert types,Clock,Alarm,Languages,64GB 3GB RAM
b'telit',b'Telit t130',b'https://fdn2.gsmarena.com/vv/bigpic/telit-t130.gif',b'GSM',b'GSM 900 / 1800',b'No',,b'eZi text input Calculator Watch Speed dial',,,,"b'2006, Q2'",b'Discontinued',b'101 x 44 x 16.5 mm (3.98 x 1.73 x 0.65 in)',b'75 g (2.65 oz)',,b'Mini-SIM',,b'Monochrome graphics',"b'1.37 inches, 5.6 cm2 (~12.6% screen-to-body ratio)'","b'96 x 64 pixels, 3:2 ratio (~84 ppi density)'",,,,,,b'No',b'4MB',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 800 mAh battery',,b'Black',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,,,,,,,,b'SIM based only',"b'10 received, dialed and missed calls'",b'SMS',b'No',b'No',,b'No',,b'Vibration; Downloadable monophonic ringtones',,,,
b'telit',b'Telit t110',b'https://fdn2.gsmarena.com/vv/bigpic/telit-t110.gif',b'GSM',b'GSM 900 / 1800',"b'Second CSTN display, 4096 colors, 96 x 64 pixels Downloadable animation'",,b'No',,,,"b'2005, Q1'",b'Discontinued',b'90 x 41 x 20 mm (3.54 x 1.61 x 0.79 in)',b'75 g (2.65 oz)',,b'Mini-SIM',b'Video player Predictive text input Organizer Voice memo',"b'CSTN, 65K colors'","b'1.8 inches, 29 x 35 mm, 10.2 cm2 (~27.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,,b'No',b'2MB',,,b'Yes',b'VGA',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion battery',,b'Black',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'No',,,,,b'Up to 110 h',b'Up to 5 h',,,,,,"b'500 entries, Photocall'","b'10 received, dialed and missed calls'","b'SMS, EMS, MMS'",b'Yes + downloadable',"b'Yes, MIDP 1.0'",,b'WAP 1.2',,b'Vibration; Downloadable polyphonic ringtones',,,,
b'telit',b'Telit t210',b'https://fdn2.gsmarena.com/vv/bigpic/telit-t210.gif',b'GSM',b'GSM 900 / 1800 / 1900',"b'Second CSTN display, 4096 colors, 96 x 64 pixels Downloadable animation'",,b'No',,,,"b'2005, Q1'",b'Discontinued',b'93 x 45 x 24 mm (3.66 x 1.77 x 0.94 in)',b'85 g (3.00 oz)',,b'Mini-SIM',b'Predictive text input Organizer Voice memo',"b'TFT, 65K colors'","b'1.8 inches, 29 x 35 mm, 10.2 cm2 (~24.4% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,,b'No',b'4MB',,,b'Yes',b'1.3 MP',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion battery',,b'Black',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'No',,,,,b'Up to 100 h',b'Up to 5 h',,,,,,"b'500 entries, Photocall'","b'10 received, dialed and missed calls'","b'SMS, EMS, MMS'",b'Yes + downloadable',"b'Yes, MIDP 1.0'",,b'WAP 1.2',,b'Vibration; Downloadable polyphonic ringtones',,,,
b'telit',b'Telit T510',b'https://fdn2.gsmarena.com/vv/bigpic/telit-t510.gif',b'GSM',b'GSM 900 / 1800',b'Downloadable animation',,b'No',,,,"b'2005, Q1'",b'Discontinued',b'90 x 40 x 18 mm (3.54 x 1.57 x 0.71 in)',b'87 g (3.07 oz)',,b'Mini-SIM',b'Predictive text input MP3 player Organizer Voice memo',"b'TFT, 65K colors'","b'1.8 inches, 29 x 35 mm, 10.2 cm2 (~28.3% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,,b'miniSD',b'32MB',,b'LED flash',b'No',b'VGA',,,"b'Yes, with stereo speakers'",b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 650 mAh battery',,"b'Silver, Blue'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 8',b'No',,,,,b'Up to 100 h',b'Up to 2 h',,,,,,b'250 entries',"b'10 received, dialed and missed calls'","b'SMS, EMS, MMS'",b'Yes + downloadable',b'Yes',,b'WAP 2.0/xHTML',,b'Vibration; Downloadable polyphonic ringtones',,,,
b'telit',b'Telit C1000',b'https://fdn2.gsmarena.com/vv/bigpic/telit-c1000.gif',b'GSM',b'GSM 900 / 1800',b'Handwriting recognition  Downloadable animation',,b'No',,,,"b'2005, Q1'",b'Discontinued',b'86 x 48 x 15.6 mm (3.39 x 1.89 x 0.61 in)',b'74.5 g (2.61 oz)',,b'Mini-SIM',b'Predictive text input Photo editor Organizer',"b'TFT resistive touchscreen, 256K colors'",b'',b'128 x 160 pixels',,,,,,b'No',b'5.5MB',,b'LED flash',b'No',b'VGA',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 8',b'No',,,,,b'Up to 100 h',b'Up to 2 h',,,,,,b'300 entries',b'',"b'SMS, EMS, MMS'",b'Yes + downloadable',b'No',,b'WAP 1.2.1',,b'Vibration; Downloadable polyphonic ringtones',,,,
b'telit',b'Telit T91',b'https://fdn2.gsmarena.com/vv/bigpic/tet91.gif',b'GSM',b'GSM 900 / 1800',b'Rotating screen Downloadable pictures',,b'No',,,,"b'2004, Q3'",b'Discontinued',b'85 x 43.5 x 21.9 mm (3.35 x 1.71 x 0.86 in)',b'85 g (3.00 oz)',,b'Mini-SIM',b'Predictive text input Organizer',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,,,,,b'No',b'16MB',,,b'No',b'VGA',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 720 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 8',b'No',,,,,b'Up to 120 h',b'Up to 6 h',,,,,,b'500 entries',b'',"b'SMS, EMS, MMS'",b'Yes',b'No',,b'WAP 2.0/xHTML',,b'Vibration; Downloadable polyphonic ringtones',,,,
b'telit',b'Telit T90',b'https://fdn2.gsmarena.com/vv/bigpic/tet90.gif',b'GSM',b'GSM 900 / 1800',b'Second OLED LCD (96 x 64 pixels) with 4 color Downloadable pictures',,b'No',,,,"b'2004, Q3'",b'Discontinued',b'85 x 43.5 x 21.9 mm (3.35 x 1.71 x 0.86 in)',b'85 g (3.00 oz)',,b'Mini-SIM',b'Predictive text input Organizer',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,,,,,b'No',b'16MB',,,b'No',"b'VGA, 180 deg. rotating lens'",,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 720 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 8',b'No',,,,,b'Up to 120 h',b'Up to 6 h',,,,,,b'500',b'',"b'SMS, EMS, MMS'",b'Yes',b'No',,b'WAP 2.0/xHTML',,b'Vibration; Downloadable polyphonic ringtones',,,,
b'telit',b'Telit NEO',b'https://fdn2.gsmarena.com/vv/bigpic/teneo.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'7-color flashing LED',,b'No',,,,"b'2004, Q2'",b'Discontinued',b'99 x 44 x 18 mm (3.90 x 1.73 x 0.71 in)',b'65 g (2.29 oz)',,b'Mini-SIM',b'Predictive text input - Organizer - Stopwatch - Voice memo',"b'TFT, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,,,,,b'No',b'4MB',,,,,,,b'No',b'No',b'No',b'Yes',b'No',,b'No',b'',b'',b'Removable Li-Ion battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'No',,,,,b'Up to 200 h',b'Up to 3 h',,,,,,b'Yes',b'',"b'SMS, MMS'",b'Yes',b'No',,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic ringtones, composer'",,,,
b'telit',b'Telit X60i',b'https://fdn2.gsmarena.com/vv/bigpic/tex60i.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external mono display (80 x 48 pixels)',,b'No',,,,"b'2004, Q2'",b'Discontinued',b'72 x 41 x 22 mm (2.83 x 1.61 x 0.87 in)',b'65 g (2.29 oz)',,b'Mini-SIM',b'Predictive text input Organizer Voice memo',"b'CSTN, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 720 mAh battery',,"b'Silver, Blue'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'No',,,,,b'Up to 200 h',b'Up to 3 h 30 min',,,,,,b'100 fields',b'',"b'SMS, MMS'",b'Yes',b'No',,b'WAP 1.2.1',,"b'Vibration; Downloadable polyphonic ringtones, composer'",,,,
b'telit',b'Telit G90',b'https://fdn2.gsmarena.com/vv/bigpic/teg90.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external display (64 x 48 pixels)',,b'Intel Xscale 200 MHz',,,,"b'2003, Q4'",b'Discontinued',b'97 x 52 x 28 mm (3.82 x 2.05 x 1.10 in)',b'135 g (4.76 oz)',,b'Mini-SIM',b'MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Predictive text input Voice memo (3 min.) Organizer',"b'TFT, 65K colors'","b'2.2 inches, 35 x 44 mm, 15.2 cm2 (~30.2% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,b'Microsoft Smartphone 2002',,b'Intel XScale 200 MHz',,b'SD',"b'16MB RAM, 32MB ROM'",,,b'No',b'CIF',,,b'No',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Po 1000 mAh battery',,b'Silver',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'No',,,,,b'Up to 100 h',b'Up to 2 h',,,,b'Yes',,,,,,,,b'WAP 2.0/xHTML',,b'Vibration; Polyphonic(40) ringtones',,,,
