Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,,Card slot,Phonebook,Call records,Internal,Single,Video,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Type_1,Stand-by,Talk time,Colors,Price,3G bands,Speed,Single_1,Video_1,Infrared port,Features,4G bands,Protection,OS,Chipset,CPU,GPU,Dual,NFC,Models,SAR EU,Features_1,Charging,SAR,Keyboard,Music play,Languages,Triple,Build,5G bands,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 4GB RAM,64GB 4GB RAM,Quad,128GB 6GB RAM,128GB 8GB RAM,256GB 8GB RAM,256GB 12GB RAM,Unspecified storage,64GB 6GB RAM,32GB 2GB RAM,512GB 8GB RAM,32GB 3GB RAM,64GB 3GB RAM,128GB 12GB RAM,Audio quality,Five,Triple_1,16GB 2GB RAM,Dual_1,32GB 4GB RAM
b'xiaomi',b'Xiaomi Mi CC9',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-cc9-.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, July'","b'Available. Released 2019, July'",b'156.8 x 74.5 x 8.7 mm (6.17 x 2.93 x 0.34 in)',b'179 g (6.31 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED, HDR, 430 nits (typ)'","b'6.39 inches, 100.2 cm2 (~85.8% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'",b'CDMA 800 & TD-SCDMA',b'microSDXC (uses shared SIM slot)',,,"b'64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM'","b'32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8\xc2\xb5m'","b'4K@30fps, 1080p@30/60/120fps, 720p@960fps'",b'UFS 2.1',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 4030 mAh, non-removable'",,,"b'Black, Blue, White'",b'About 260 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A'",,b'1080p@30fps',b'Yes',"b'LED flash, HDR, panorama'","b'1, 3, 5, 8, 34, 38, 39, 40, 41'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), upgradable to Android 10, MIUI 11'",b'Qualcomm SDM710 Snapdragon 710 (10 nm)',b'Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver)',b'Adreno 616',,b'Yes',,,b'HDR',b'Fast charging 18W',,,,,"b'48 MP, f/1.8, (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 8 MP, (ultrawide), 1/4.0"", 1.12\xc2\xb5m 2 MP, (depth)'","b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Mi CC9e',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-cc9e-.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, July'","b'Available. Released 2019, July'",b'153.5 x 71.9 x 8.5 mm (6.04 x 2.83 x 0.33 in)',b'173.8 g (6.14 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'Super AMOLED',"b'6.01 inches, 88.7 cm2 (~80.3% screen-to-body ratio)'","b'720 x 1560 pixels, 19.5:9 ratio (~286 ppi density)'",b'CDMA 800 & TD-SCDMA',b'microSDXC (uses shared SIM slot)',,,"b'64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM'","b'32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8\xc2\xb5m'","b'4K@30fps, 1080p@30/60/120fps'",b'eMMC 5.1',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 4030 mAh, non-removable'",,,"b'Black, Blue, White'",b'About 170 EUR',b'HSDPA 850 / 900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) 450/50 Mbps'",,b'1080p@30fps',b'Yes',"b'LED flash, HDR, panorama'","b'1, 3, 5, 8, 34, 38, 39, 40, 41'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), MIUI 10'",b'Qualcomm SDM665 Snapdragon 665 (11 nm)',b'Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 610',,b'No',,,b'HDR',b'Fast charging 18W',,,,,"b'48 MP, f/1.8, (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.2, (ultrawide), 1/4.0"", 1.12\xc2\xb5m 2 MP, f/2.4, (depth)'","b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi Note 8',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-8-1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, August 29'","b'Available. Released 2019, October 16'",b'158.3 x 75.3 x 8.4 mm (6.23 x 2.96 x 0.33 in)',b'190 (6.70 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.3 inches, 97.4 cm2 (~81.7% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)'",b'HSDPA 850 / 900 / 2100',b'microSDXC (dedicated slot)',,,"b'32GB 3GB RAM, 64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM'","b'13 MP, f/2.0, (wide), 1/3.1"", 1.12\xc2\xb5m'","b'4K@30fps, 1080p@30/60/120fps; gyro-EIS'","b'1, 3, 5, 8, 38, 40, 41'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'eMMC',"b'Li-Po 4000 mAh, non-removable'",,,"b'Neptune Blue, Moonlight White, Space Black, Nebula Purple, Cosmic Purple'",b'$\xe2\x80\x89159.00 / \xe2\x82\xac\xe2\x80\x89159.17 / \xc2\xa3\xe2\x80\x89169.00',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat12 600/50 Mbps'",,b'1080p@30fps',b'Yes',"b'LED flash, HDR, panorama'","b'1, 2, 3, 4, 5, 7, 8, 20, 38, 40'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), planned upgrade to Android 10, MIUI 12'",b'Qualcomm SDM665 Snapdragon 665 (11 nm)',b'Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 610',,b'No',"b'M1908C3JH, M1908C3JG, M1908C3JI'",b'0.19 W/kg (head) \xc2\xa0 \xc2\xa0 1.09 W/kg (body)',"b'HDR, panorama'",b'Fast charging 18W',b'0.26 W/kg (head) \xc2\xa0 \xc2\xa0 1.00 W/kg (body)',,,,,"b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame'",,"b'AnTuTu: 141915 (v7), 161572 (v8) GeekBench: 5590 (v4.4), 1339 (v5.1) GFXBench: 5.9fps (ES 3.1 onscreen)'",b'Contrast ratio: 1521:1 (nominal)',b'Photo / Video',b'Voice 78dB / Noise 72dB / Ring 81dB',b'Endurance rating 108h',b'$\xe2\x80\x89204.99',b'$\xe2\x80\x89182.99',"b'48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12\xc2\xb5m 2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth)'",,,,,,,,,b'$\xe2\x80\x89169.99',,,b'Noise -94.0dB / Crosstalk -93.3dB',,,,,
b'xiaomi',b'Xiaomi Mi 9T Pro',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-9t.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, August 21'","b'Available. Released 2019, August 21'",b'156.7 x 74.3 x 8.8 mm (6.17 x 2.93 x 0.35 in)',b'191 g (6.74 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED, HDR'","b'6.39 inches, 100.2 cm2 (~86.1% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'",b'UFS 2.1',b'No',,,"b'64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM'","b'Motorized pop-up 20 MP, f/2.2, (wide), 1/3.4"", 0.8\xc2\xb5m'","b'4K@30/60fps, 1080p@30/120/240fps, 1080p@960fps'",b'24-bit/192kHz audio',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO'",b'Yes',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 4000 mAh, non-removable'",,,"b'Carbon black, Red flame, Glacier blue'",b'\xe2\x82\xac\xe2\x80\x89489.00',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A'",,b'1080p@30fps',,"b'Dual-LED flash, HDR, panorama'","b'1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), upgradable to Android 10, MIUI 12'",b'Qualcomm SM8150 Snapdragon 855 (7 nm)',b'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)',b'Adreno 640',,b'Yes',b'M1903F11G',b'1.30 W/kg (head) \xc2\xa0 \xc2\xa0 1.51 W/kg (body)',b'HDR',b'Fast charging 27W Quick Charge 4+',b'1.03 W/kg (head) \xc2\xa0 \xc2\xa0 0.72 W/kg (body)',,,,"b'48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF, Laser AF 8 MP, f/2.4, 53mm (telephoto), 1/4.0"", 1.12\xc2\xb5m, PDAF, 2x optical zoom 13 MP, f/2.4, 12mm (ultrawide), 1/3.1"", 1.12\xc2\xb5m'","b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",,"b'AnTuTu: 368846 (v7), 437823 (v8) GeekBench: 10684 (v4.4), 2732 (v5.1) GFXBench: 36fps (ES 3.1 onscreen)'",b'Contrast ratio: Infinite (nominal)',,b'-26.9 LUFS (Good)',b'Endurance rating 103h',,,,b'\xe2\x82\xac\xe2\x80\x89489.00',,,,,,,,,,,b'Noise -93.9dB / Crosstalk -94.2dB',,,,,
b'xiaomi',b'Xiaomi Mi 9T',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-9t.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, June 12'","b'Available. Released 2019, June 12'",b'156.7 x 74.3 x 8.8 mm (6.17 x 2.93 x 0.35 in)',b'191 g (6.74 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED, HDR'","b'6.39 inches, 100.2 cm2 (~86.1% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'",b'UFS 2.0',b'No',,,"b'64GB 6GB RAM, 128GB 6GB RAM'","b'Motorized pop-up 20 MP, f/2.2, (wide), 1/3.4"", 0.8\xc2\xb5m'","b'4K@30fps, 1080p@30/120/240fps, 1080p@960fps'",b'24-bit/192kHz audio',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 4000 mAh, non-removable'",,,"b'Carbon black, Red flame, Glacier blue'",b'$\xe2\x80\x89357.00 / \xc2\xa3\xe2\x80\x89399.99',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A'",,b'1080p@30fps',,"b'Dual-LED flash, HDR, panorama'","b'1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), upgradable to Android 10, MIUI 12'",b'Qualcomm SDM730 Snapdragon 730 (8 nm)',b'Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)',b'Adreno 618',,b'Yes',b'M1903F10G',b'1.34 W/kg (head) \xc2\xa0 \xc2\xa0 1.51 W/kg (body)',b'HDR',b'Fast charging 18W',b'1.19 W/kg (head) \xc2\xa0 \xc2\xa0 1.18 W/kg (body)',,,,"b'48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.4, 53mm (telephoto), 1/4.0"", 1.12\xc2\xb5m, PDAF, 2x optical zoom 13 MP, f/2.4, 12mm (ultrawide), 1/3.1"", 1.12\xc2\xb5m'","b'Glass front (Gorilla Glass 5), glass back, aluminum frame'",,"b'AnTuTu: 211915 (v7), 257146 (v8) GeekBench: 6863 (v4.4), 1703 (v5.1) GFXBench: 13fps (ES 3.1 onscreen)'",b'Contrast ratio: Infinite (nominal)',b'Photo / Video',b'-25.3 LUFS (Very good)',b'Endurance rating 100h',,,,b'$\xe2\x80\x89357.00',,,,,b'\xc2\xa3\xe2\x80\x89399.99',,,,,,b'Noise -93.5dB / Crosstalk -93.8dB',,,,,
b'xiaomi',b'Xiaomi Redmi K20',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-k20pro-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, May'","b'Available. Released 2019, June'",b'156.7 x 74.3 x 8.8 mm (6.17 x 2.93 x 0.35 in)',b'191 g (6.74 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED, HDR'","b'6.39 inches, 100.2 cm2 (~86.1% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'",b'UFS 2.1',b'No',,,"b'64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM'","b'Motorized pop-up 20 MP, f/2.2, (wide), 1/3.4"", 0.8\xc2\xb5m'","b'4K@30fps, 1080p@30/120/240fps, 1080p@960fps'",b'24-bit/192kHz audio',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 4000 mAh, non-removable'",,,"b'Carbon black, Red flame, Glacier blue, Pearl White'","b'$\xe2\x80\x89559.99 / \xe2\x82\xb9\xe2\x80\x8924,490'",b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A'",,b'1080p@30fps',,"b'Dual-LED flash, HDR, panorama'","b'1, 3, 5, 7, 8, 34, 38, 39, 40, 41'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), upgradable to Android 10, MIUI 12'",b'Qualcomm SDM730 Snapdragon 730 (8 nm)',b'Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)',b'Adreno 618',,b'Yes (China only)',b'M1903F10I',,b'HDR',b'Fast charging 18W',b'1.07 W/kg (head) \xc2\xa0 \xc2\xa0 0.72 W/kg (body)',,,,"b'48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.4, 53mm (telephoto), 1/4.0"", 1.12\xc2\xb5m, PDAF, 2x optical zoom 13 MP, f/2.4, 12mm (ultrawide), 1/3.1"", 1.12\xc2\xb5m'","b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",,,,,,,,,,"b'\xe2\x82\xb9\xe2\x80\x8924,490'",,,,,b'$\xe2\x80\x89559.99',,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi K20 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-k20pro-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, May 28'","b'Available. Released 2019, June 01'",b'156.7 x 74.3 x 8.8 mm (6.17 x 2.93 x 0.35 in)',b'191 g (6.74 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED, HDR10'","b'6.39 inches, 100.2 cm2 (~86.1% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'",b'UFS 2.1',b'No',,,"b'64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM'","b'Motorized pop-up 20 MP, f/2.2, (wide), 1/3.4"", 0.8\xc2\xb5m'","b'4K@30/60fps, 1080p@30/120/240fps, 1080p@960fps'",b'24-bit/192kHz audio',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO'",b'Yes',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 4000 mAh, non-removable'",,,"b'Carbon black, Flame red, Glacier blue, Summer Honey, Pearl White'",b'About 400 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A'",,b'1080p@30fps',,"b'Dual-LED flash, HDR, panorama'","b'1, 3, 5, 7, 8, 34, 38, 39, 40, 41'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), upgradable to Android 10, MIUI 12'",b'Qualcomm SM8150 Snapdragon 855 (7 nm)',b'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)',b'Adreno 640',,b'Yes (China only)',b'M1903F11I',,b'HDR',b'Fast charging 27W Quick Charge 4+',b'1.03 W/kg (head) \xc2\xa0 \xc2\xa0 0.72 W/kg (body)',,,,"b'48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF, Laser AF 8 MP, f/2.4, 53mm (telephoto), 1/4.0"", 1.12\xc2\xb5m, PDAF, 2x optical zoom 13 MP, f/2.4, 12mm (ultrawide), 1/3.1"", 1.12\xc2\xb5m'","b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",,"b'AnTuTu: 368846 (v7), 437823 (v8) GeekBench: 10684 (v4.4), 2732 (v5.1) GFXBench: 36fps (ES 3.1 onscreen)'",b'Contrast ratio: Infinite (nominal)',b'Photo / Video',b'Voice 71dB / Noise 75dB / Ring 84dB',b'Endurance rating 103h',,,,,,,,,,,,,,,b'Noise -93.9dB / Crosstalk -94.2dB',,,,,
b'xiaomi',b'Xiaomi Redmi Note 7S',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-7s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, May'","b'Available. Released 2019, May'",b'159.2 x 75.2 x 8.1 mm (6.27 x 2.96 x 0.32 in)',b'186 g (6.56 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.3 inches, 97.4 cm2 (~81.4% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)'",b'Splash resistant',b'microSDXC (uses shared SIM slot)',,,"b'32GB 3GB RAM, 64GB 4GB RAM'","b'13 MP, f/2.0, (wide), 1/3.1"", 1.12\xc2\xb5m'","b'1080p@30/60/120fps, (gyro-EIS)'",b'eMMC 5.1',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'","b'FM radio, recording'",b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 4000 mAh, non-removable'",,,"b'Onyx Black, Sapphire Blue, Ruby Red, Astro White'",b'About 140 EUR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/150 Mbps'",,b'1080p@30fps',b'Yes',"b'Dual-LED flash, HDR, panorama'","b'1, 3, 5, 8, 40, 41'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), planned upgrade to Android 10, MIUI 12'",b'Qualcomm SDM660 Snapdragon 660 (14 nm)',b'Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 512',"b'48 MP, f/1.8, (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 5 MP, f/2.2, (depth)'",b'No',b'M1901F71',,b'HDR',b'Fast charging 18W Quick Charge 4',,,,,,"b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi Y3',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-y3.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, April'","b'Available. Released 2019, April'",b'158.7 x 75.6 x 8.5 mm (6.25 x 2.98 x 0.33 in)',b'180 g (6.35 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.26 inches, 97.8 cm2 (~81.5% screen-to-body ratio)'","b'720 x 1520 pixels, 19:9 ratio (~269 ppi density)'","b'1, 3, 5, 8, 40, 41 - India'",b'microSDXC (dedicated slot)',,,"b'32GB 3GB RAM, 64GB 4GB RAM'","b'32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8\xc2\xb5m'","b'1080p@30/60fps, gyro-EIS'",b'Splash resistant',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'eMMC 5.1',"b'Li-Po 4000 mAh, non-removable'",,,"b'Elegant Blue, Bold Red, Prime Black'",b'About 10000 INR',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A'",,b'1080p@30fps',b'Yes',"b'LED flash, panorama, HDR'","b'1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40'",b'Corning Gorilla Glass 5',"b'Android 9.0 (Pie), planned upgrade to Android 10, MIUI 12'",b'Qualcomm SDM632 Snapdragon 632 (14 nm)',b'Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver)',b'Adreno 506',"b'12 MP, f/2.2, 1/2.9"", 1.25\xc2\xb5m, PDAF 2 MP, (depth)'",b'No',"b'M1810F6G, M1810F6I'",,b'HDR',b'Charging 10W',b'0.58 W/kg (head) \xc2\xa0 \xc2\xa0 1.25 W/kg (body)',,,,,"b'Glass front (Gorilla Glass 5), plastic back, plastic frame'",,b'AnTuTu: 103259 (v7)GeekBench: 4292 (v4.4)GFXBench: 7.7fps (ES 3.1 onscreen)',,,,,,,,,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Black Shark 2',b'https://fdn2.gsmarena.com/vv/bigpic/xiaomi-black-shark-2.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2019, March'","b'Available. Released 2019, March'",b'163.6 x 75 x 8.8 mm (6.44 x 2.95 x 0.35 in)',b'205 g (7.23 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'AMOLED',"b'6.39 inches, 100.2 cm2 (~81.7% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'",b'CDMA 800 & TD-SCDMA',b'No',,,"b'128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM'","b'20 MP, f/2.0, (wide), 1/3"", 0.9\xc2\xb5m'","b'4K@30/60fps, 1080p@30fps, 720p@120fps'",b'CDMA2000 1xEV-DO',"b'Yes, with stereo speakers'",,b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, aptX HD, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'USB Type-C 2.0',"b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'",,,,,b'UFS 2.1',"b'Li-Ion 4000 mAh, non-removable'",,,"b'Black, Silver, Blue'",b'\xc2\xa3\xe2\x80\x89599.99',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps'",,b'1080p@30fps',,"b'LED flash, HDR, panorama'","b'1, 3, 4, 5, 7, 8, 20, 34, 38, 39, 40, 41'",,"b'Android 9.0 (Pie), upgradable to Android 10, JoyUI 11'",b'Qualcomm SM8150 Snapdragon 855 (7 nm)',b'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)',b'Adreno 640',"b'48 MP, f/1.8, 28mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 12 MP, f/2.2, 54mm (telephoto), 1.0\xc2\xb5m, PDAF, 2x optical zoom'",b'No',"b'SKW-H0, SKW-A0'",,b'HDR',b'Fast charging 27W',,,,,,"b'Glass front, aluminum back, aluminum frame'",,b'AnTuTu: 343460 (v7) GeekBench: 11192 (v4.4) GFXBench: 36fps (ES 3.1 onscreen)',b'Contrast ratio: Infinite (nominal)',b'Photo / Video',b'Voice 67dB / Noise 73dB / Ring 82dB',b'Endurance rating 93h',,,,,b'\xc2\xa3\xe2\x80\x89599.99',,b'\xc2\xa3\xe2\x80\x89799.99',,,,,,,,b'Noise -90.7dB / Crosstalk -93.4dB',,,,,
