Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Alert types,Languages,Clock,Alarm,Stand-by_1,Talk time_1,Music play
b'prestigio',b'Prestigio MultiPhone 5044 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-5044-duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'145 x 73 x 8.6 mm (5.71 x 2.87 x 0.34 in)',b'130 g (4.59 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 2000 mAh, removable'",,b'Black',,b'About 200 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 281 h',b'Up to 15 h',,,,,,,,,,,,,,,,,b'Up to 22 h 30 min'
b'prestigio',b'Prestigio MultiPhone 5000 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-5000-duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'148.5 x 79 x 10.2 mm (5.85 x 3.11 x 0.40 in)',b'199 g (7.02 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'5.0 inches, 71.2 cm2 (~60.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2200 mAh, removable'",,b'White',,b'About 150 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 259 h',b'Up to 15 h 30 min',,,,,,,,,,,,,,,,,b'Up to 26 h'
b'prestigio',b'Prestigio MultiPhone 4505 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4505-duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'130 x 66 x 10.5 mm (5.12 x 2.60 x 0.41 in)',b'134 g (4.73 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.5 inches, 55.8 cm2 (~65.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 1800 mAh, removable'",,b'Black',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 203 h',b'Up to 13 h',,,,,,,,,,,,,,,,,b'Up to 20 h'
b'prestigio',b'Prestigio MultiPhone 4500 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4500-duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'135 x 69 x 9.6 mm (5.31 x 2.72 x 0.38 in)',b'158 g (5.57 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'4.5 inches, 58.8 cm2 (~63.2% screen-to-body ratio)'","b'540 x 960 pixels, 16:10 ratio (~226 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 1850 mAh, removable'",,b'White',,b'About 120 EUR',,b'Corning Gorilla Glass',,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 237 h',b'Up to 11 h',,,,,,,,,,,,,,,,,b'Up to 17 h'
b'prestigio',b'Prestigio MultiPhone 4322 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4322-duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'130 x 67.7 x 10.5 mm (5.12 x 2.67 x 0.41 in)',b'133 g (4.69 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.3 inches, 52.6 cm2 (~59.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,"b'LED flash, panorama, HDR'",b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1500 mAh, removable'",,b'White',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 169 h',b'Up to 10 h',,,,,,,,,,,,,,,,,b'Up to 8 h 30 min'
b'prestigio',b'Prestigio MultiPhone 4300 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4300-duo.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'128 x 68 x 10.5 mm (5.04 x 2.68 x 0.41 in)',b'190 g (6.70 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'4.3 inches, 52.6 cm2 (~60.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,"b'LED flash, panorama, HDR'",b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Po 1500 mAh, removable'",,b'Black',,b'About 110 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 120 h',b'Up to 3 h',,,,,,,,,,,,,,,,,
b'prestigio',b'Prestigio MultiPhone 4055 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4055-duo.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'127.1 x 64.1 x 12.8 mm (5.00 x 2.52 x 0.50 in)',b'134 g (4.73 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~55.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2500 mAh, removable'",,b'Black',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 300 h',b'Up to 14 h 30 min',,,,,,,,,,,,,,,,,b'Up to 33 h 30 min'
b'prestigio',b'Prestigio MultiPhone 4044 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4044-duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'125 x 64 x 10.4 mm (4.92 x 2.52 x 0.41 in)',b'124 g (4.37 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6577T (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,"b'LED flash, panorama, HDR'",b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1500 mAh, removable'",,b'White',,b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 150 h',b'Up to 11 h',,,,,,,,,,,,,,,,,b'Up to 9 h'
b'prestigio',b'Prestigio MultiPhone 4040 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4040-duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA',b'2013. Released 2013',b'Discontinued',b'124 x 64 x 11 mm (4.88 x 2.52 x 0.43 in)',b'180 g (6.35 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,"b'LED flash, panorama, HDR'",b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1500 mAh, removable'",,b'Black',,b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 225 h',b'Up to 10 h 30 min',,,,,,,,,,,,,,,,,b'Up to 18 h'
b'prestigio',b'Prestigio MultiPhone 3540 Duo',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-3540-duo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,"b'Yes, 384 kbps'",b'2013. Released 2013',b'Discontinued',b'118 x 62 x 13 mm (4.65 x 2.44 x 0.51 in)',b'130 g (4.59 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 2000 mAh, removable'",,b'White',,b'About 80 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 300 h',b'Up to 13 h',,,,,,,,,,,,,,,,,b'Up to 22 h 30 min'
b'prestigio',b'Prestigio MultiPad 4 Ultimate 8.0 3G',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4-ultimate-80-3g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 900 / 2100',,,b'HSPA 42.2/11.5 Mbps',b'2013. Released 2013',b'Discontinued',b'204 x 154 x 9.6 mm (8.03 x 6.06 x 0.38 in)',b'-',b'Yes',b'IPS LCD',"b'8.0 inches, 198.2 cm2 (~63.1% screen-to-body ratio)'","b'768 x 1024 pixels, 4:3 ratio (~160 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT8389',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,,b'Yes',b'8 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 4850 mAh, non-removable'",,b'Black',,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 320 h',,,,,,,,,,,,,,,,,,
b'prestigio',b'Prestigio MultiPad 7.0 Prime Duo 3G',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad7.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 900 / 2100',,,b'HSPA 7.2/5.76 Mbps',b'2013. Released 2013',b'Discontinued',b'198 x 123 x 11.8 mm (7.80 x 4.84 x 0.46 in)',b'355 g (12.52 oz)',b'Yes',b'TFT',"b'7.0 inches, 139.5 cm2 (~57.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT8377 (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'',b'2 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'",b'Accelerometer',"b'Li-Po 3000 mAh, non-removable'",,b'Black',,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 120 h',b'Up to 4 h (multimedia)',,,,,,,,,,,,,,,,,b'Up to 36 h'
b'prestigio',b'Prestigio Multipad 4 Quantum 10.1',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4-101.jpg',b'No cellular connectivity',b'N/A',b'HDMI port',,,,,b'2013. Released 2013',b'Discontinued',b'260 x 170 x 9.5 mm (10.24 x 6.69 x 0.37 in)',b'612 g (1.35 lb)',b'No',b'IPS LCD',"b'10.1 inches, 295.8 cm2 (~66.9% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~149 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Rockchip RK3188',b'Quad-core 1.6 GHz Cortex-A9',b'Mali-400MP4',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,b'',b'2 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'",b'No',b'No',b'No',"b'microUSB 2.0, USB On-The-Go'",b'Accelerometer',"b'Li-Po 7000 mAh, non-removable'",,b'Black/Deep Blue',,b'About 220 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'No',b'No',,,,,,,,,,,,,,
b'prestigio',b'Prestigio Multipad 4 Quantum 9.7',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4-97.jpg',b'No cellular connectivity',b'N/A',b'HDMI port',,,,,b'2013. Released 2013',b'Discontinued',b'241.5 x 185 x 9.2 mm (9.51 x 7.28 x 0.36 in)',b'621 g (1.37 lb)',b'No',b'IPS LCD',"b'9.7 inches, 291.4 cm2 (~65.2% screen-to-body ratio)'","b'1536 x 2048 pixels, 4:3 ratio (~264 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Rockchip RK3188',b'Quad-core 1.6 GHz Cortex-A9',b'Mali-400MP4',b'microSDHC (dedicated slot)',b'8GB 2GB RAM',,,b'',b'2 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'",b'No',b'No',b'No',"b'microUSB 2.0, USB On-The-Go'",b'Accelerometer',"b'Li-Po 8000 mAh, non-removable'",,b'Black/Deep Blue',,b'About 200 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,b'No',b'No',,,,,,,,,,,,,,
b'prestigio',b'Prestigio Multipad 4 Quantum 7.85',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4.jpg',b'No cellular connectivity',b'N/A',b'HDMI port',,,,,b'2013. Released 2013',b'Discontinued',b'203.5 x 139 x 8.9 mm (8.01 x 5.47 x 0.35 in)',b'406 g (14.32 oz)',b'No',b'IPS LCD',"b'7.85 inches, 190.8 cm2 (~67.5% screen-to-body ratio)'","b'768 x 1024 pixels, 4:3 ratio (~163 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Rockchip RK3188',b'Quad-core 1.6 GHz Cortex-A9',b'Mali-400MP4',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,b'',b'2 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'",b'No',b'No',b'No',"b'microUSB 2.0, USB On-The-Go'",b'Accelerometer',"b'Li-Po 4700 mAh, non-removable'",,b'Black/Deep Blue',,b'About 140 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'No',b'No',,,,,,,,,,,,,,
b'prestigio',b'Prestigio MultiPad Note 8.0 3G',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-note-80-3g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HDMI port',b'HSDPA 900 / 2100',,,b'HSPA 3.6/0.384 Mbps',b'2013. Released 2013',b'Discontinued',b'207 x 164 x 11.5 mm (8.15 x 6.46 x 0.45 in)',b'450 g (0.99 lb)',b'Yes',b'IPS LCD',"b'8.0 inches, 198.2 cm2 (~58.4% screen-to-body ratio)'","b'768 x 1024 pixels, 4:3 ratio (~160 ppi density)'",b'Android 4.1 (Jelly Bean)',,b'Dual-core 1.6 GHz Cortex-A9',b'Mali-400MP4',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,,b'',b'5 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'No',b'No',b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 6000 mAh, non-removable'",,b'Black',,b'About 240 EUR',,b'Corning Gorilla Glass',,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 120 h',b'Up to 7 h (multimedia)',,,,,,,,,,,,,,,,,
b'prestigio',b'Prestigio MultiPad 2 Pro Duo 8.0 3G',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-pro-duo-3g2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 2100',,,b'HSPA 7.2/5.76 Mbps',b'2013. Released 2013',b'Discontinued',b'203.4 x 151.9 x 10 mm (8.01 x 5.98 x 0.39 in)',b'450 g (0.99 lb)',b'Yes',b'IPS LCD',"b'8.0 inches, 198.2 cm2 (~64.1% screen-to-body ratio)'","b'768 x 1024 pixels, 4:3 ratio (~160 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Mediatek MT8377 (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,,b'',b'5 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 5300 mAh, non-removable'",,b'Black/Silver',,b'About 200 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 120 h',b'Up to 7 h (multimedia)',,,,,,,,,,,,,,,,,
b'prestigio',b'Prestigio MultiPad 2 Ultra Duo 8.0 3G',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-ultra-duo-3g2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 2100',,,b'HSPA 7.2/5.76 Mbps',b'2013. Released 2013',b'Discontinued',b'204 x 158 x 9.3 mm (8.03 x 6.22 x 0.37 in)',b'453 g (1.00 lb)',b'Yes',b'IPS LCD',"b'8.0 inches, 198.2 cm2 (~61.5% screen-to-body ratio)'","b'768 x 1024 pixels, 4:3 ratio (~160 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Mediatek MT8377 (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,b'',b'2 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 4600 mAh, non-removable'",,"b'Black, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 120 h',b'Up to 5 h (multimedia)',,,,,,,,,,,,,,,,,
b'prestigio',b'Prestigio MultiPad 2 Ultra Duo 8.0',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-ultra-duo-3g2.jpg',b'No cellular connectivity',b'',,,,,,b'2013. Released 2013',b'Discontinued',b'204 x 158 x 9.3 mm (8.03 x 6.22 x 0.37 in)',b'453 g (1.00 lb)',b'No',b'IPS LCD',"b'8.0 inches, 198.2 cm2 (~61.5% screen-to-body ratio)'","b'768 x 1024 pixels, 4:3 ratio (~160 ppi density)'",b'Android 4.1 (Jelly Bean)',,b'Dual-core 1.6 GHz Cortex-A9',b'Mali-400MP4',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,b'',b'2 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g/n',b'No',b'No',b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 4100 mAh, non-removable'",,"b'Black, White'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,b'Up to 120 h',b'Up to 5 h (multimedia)',,b'No',b'No',,,,,,,,,,,,,,
b'prestigio',b'Prestigio MultiPad 10.1 Ultimate 3G',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-101-ultimate.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HDMI port',b'HSDPA 2100',,,b'HSPA 7.2/5.76 Mbps',b'2013. Released 2013',b'Discontinued',b'175 x 256.8 x 10.2 mm (6.89 x 10.11 x 0.40 in)',b'680 g (1.50 lb)',b'Yes',b'MVA',"b'10.1 inches, 295.8 cm2 (~65.8% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~149 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'Dual-core 1.6 GHz Cortex-A9',b'Mali-400MP4',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,,b'',b'2 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',b'No',b'No',b'No',"b'miniUSB 2.0, USB On-The-Go'",b'Accelerometer',"b'Li-Po 6400 mAh, non-removable'",,b'Black',,b'About 230 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 120 h',b'Up to 6 h 30 min (multimedia)',,,,,,,,,,,,,,,,,
b'prestigio',b'Prestigio MultiPad 10.1 Ultimate',b'https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-101-ultimate.jpg',b'No cellular connectivity',b'N/A',b'HDMI port',,,,,b'2013. Released 2013',b'Discontinued',b'175 x 256.8 x 10.2 mm (6.89 x 10.11 x 0.40 in)',b'660 g (1.46 lb)',b'No',b'MVA',"b'10.1 inches, 295.8 cm2 (~65.8% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~149 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'Dual-core 1.6 GHz Cortex-A9',b'Mali-400MP4',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,,b'',b'2 MP',,b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'No',b'No',"b'miniUSB 2.0, USB On-The-Go'",b'Accelerometer',"b'Li-Po 6400 mAh, non-removable'",,b'Gray',,b'About 190 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 120 h',b'Up to 6 h 30 min (multimedia)',,b'No',b'No',,,,,,,,,,,,,,
