Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Alert types,Languages,Clock,Alarm,Stand-by_1,Talk time_1,Music play
b'pantech',b'Pantech Laser P9050',b'https://fdn2.gsmarena.com/vv/bigpic/Pantech-Laser.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'',b'HSDPA 850 / 1900',,,b'HSPA 3.6/0.384 Mbps',"b'2010, October. Released 2010, October'",b'Discontinued',b'113.8 x 57.9 x 10 mm (4.48 x 2.28 x 0.39 in)',b'115 g (4.06 oz)',b'Mini-SIM',"b'AMOLED resistive touchscreen, 256K colors'","b'3.1 inches, 27.4 cm2 (~41.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~301 ppi density)'",,,,,b'microSDHC (dedicated slot)',,,,b'Yes',b'3.15 MP',,,"b'Yes, with stereo speakers'",b'No',b'No',"b'2.0, A2DP, EDR'","b'Yes, with A-GPS'",,,b'microUSB 2.0',b'',b'Removable Li-Ion 1000 mAh battery',,b'Gray/Blue',,,,,,b'SNS integration MP3/WAV/WMA player MP4/H.263 player Music ID recognition Organizer Voice memo/dial Predictive text input',,,,,,b'0.74 W/kg (head) \xc2\xa0 \xc2\xa0 0.93 W/kg (body)',,,,,,,,,,,,,,,,,,,,b'Up to 336 h',b'Up to 5 h',,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,,,
b'pantech',b'Pantech P4000',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-p4000.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,,,"b'2010, August. Released 2010, Q3'",b'Discontinued',b'110 x 57 x 12.5 mm (4.33 x 2.24 x 0.49 in)',b'99 g (3.49 oz)',b'Dual SIM (Mini-SIM)',"b'TFT,  256K colors'","b'3.0 inches, 25.6 cm2 (~40.9% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~155 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'30MB',,,b'Yes',b'3.15 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Po 1000 mAh battery',,"b'Black Glossy/Black SF, Titan/Ivory, Ivory/Red'",,,,,,b'No',b'MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 450 h',b'Up to 4 h 30 min',,b'Class 10',b'Class 10',"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,,,,,
b'pantech',b'Pantech P1000',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-p1000.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',b'GSM 900 / 1800 - SIM 2',,,,,"b'2010, August. Released 2010, Q3'",b'Discontinued',b'97 x 53 x 14.9 mm (3.82 x 2.09 x 0.59 in)',b'75 g (2.65 oz)',b'Dual SIM (Mini-SIM)',"b'TFT,  256K colors'","b'1.8 inches, 10.2 cm2 (~19.8% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSDHC (dedicated slot)',,,,b'No',b'1.3 MP',,,b'Yes',b'Yes',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Po 1100 mAh battery',,"b'Black, Silver, Pink, Ivory-Brown'",,,,,,b'No',b'MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 600 h',b'Up to 4 h 30 min',,b'Class 10',b'No',"b'Yes, Photocall'",b'Yes',"b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,,,,,
b'pantech',b'Pantech SKY Izar IM-A630K',b'https://fdn2.gsmarena.com/vv/bigpic/Pantech-A630K.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',b'HSDPA 2100',,,b'HSPA 7.2/0.384 Mbps',"b'2010, July. Released 2010, July'",b'Discontinued',b'114.4 x 55.4 x 13.4 mm (4.50 x 2.18 x 0.53 in)',b'106.2 g (3.74 oz)',b'Mini-SIM',"b'TFT,  256K colors'","b'3.2 inches, 29.1 cm2 (~46.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~292 ppi density)'",b'Android 2.1 (Eclair)',b'Qualcomm MSM7227 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',b'microSDHC (dedicated slot)',b'4GB',,,b'Yes',"b'5 MP, AF'",,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS'",,b'No',b'2.0',b'Accelerometer',b'Removable Li-Po 1100 mAh battery',,"b'Black, White'",,,,,,b'DMB TV tuner MP3/eAAC+ player MP4/H.263 player Organizer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 270 h',b'Up to 4 h 20 min',,,,,,,,,,b'HTML',,,,,,,
b'pantech',b'Pantech Jest',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-jest.jpg',b'CDMA',b'CDMA 800 / 1900',b'No',,,,,"b'2010, June. Released 2010, June'",b'Discontinued',b'94 x 64 x 15 mm (3.70 x 2.52 x 0.59 in)',b'116 g (4.09 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.6 inches, 21.8 cm2 (~36.2% screen-to-body ratio)'","b'320 x 320 pixels, 1:1 ratio (~174 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'975MB',,,b'Yes',b'2 MP',,,b'Yes',b'No',b'No',"b'2.1, A2DP, EDR'",b'No',,b'No',b'microUSB',b'',b'Removable Li-Ion 920 mAh battery',,b'Black',,,,,,b'2.5 mm audio jack',b'SNS applications MP3 player MP4/H.263 player Organizer Voice memo/dial/commands Predictive text input',,,,,b'0.89 W/kg (head) \xc2\xa0 \xc2\xa0 0.27 W/kg (body)',,,,,,,,,,,,,,,,,,,,b'Up to 358 h',b'Up to 4 h 36 min',,b'No',b'No',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',b'No',b'QWERTY',,,,,,,,
b'pantech',b'Pantech Link',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-link.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',b'HSDPA 850 / 1900',,,b'HSPA',"b'2010, March. Released 2010, April'",b'Discontinued',b'115.2 x 60.9 x 9.9 mm (4.54 x 2.40 x 0.39 in)',b'91 g (3.21 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,,,b'320p@15fps',b'1.3 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'2.0',b'',b'Removable Li-Ion 930 mAh battery',,b'Black',,,,,,b'MP3/WAV/AAC player MP4/H.263 player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 250 h',b'Up to 3 h',,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',b'Yes',b'QWERTY',,,,,,,,
b'pantech',b'Pantech Ease',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-ease.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',b'HSDPA 850 / 1900',,,b'HSPA 7.2/2 Mbps',"b'2010, June. Released 2010, June 20'",b'Discontinued',b'113.8 x 57.9 x 14.2 mm (4.48 x 2.28 x 0.56 in)',b'99.2 g (3.49 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'3.2 inches, 29.1 cm2 (~44.2% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'50MB',,,b'Yes',b'2 MP',,,"b'Yes, with stereo speakers'",b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'2.0',b'',b'Removable Li-Ion 1000 mAh battery',,b'Black/Gray',,b'About 180 EUR',,,,b'MP3/WAV/WMA player MP4/H.263 player Organizer',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 360 h',b'Up to 5 h',,,,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,,,
b'pantech',b'Pantech Pursuit',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-pursuit.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',b'HSDPA 850 / 1900',,,b'HSPA 3.6/0.384 Mbps',"b'2010, May. Released 2010, June'",b'Discontinued',b'93.2 x 63.8 x 14.7 mm (3.67 x 2.51 x 0.58 in)',b'129.8 g (4.55 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~40.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'50MB',,,b'Yes',b'2 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP, EDR'",b'A-GPS only; AT&T Navigator',,b'No',b'2.0',b'',b'Removable Li-Ion 930 mAh battery',,"b'Blue, Green'",,,,,,b'MP3/WAV/WMA player MP4/H.263 player Music ID recognition Shake control Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 360 h',b'Up to 5 h',,,,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,,,
b'pantech',b'Pantech Impact',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-impact-ofic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Secondary display',b'HSDPA 850 / 1900 / 2100',,,b'HSPA 3.6/0.384 Mbps',"b'2009, November. Released 2009, November'",b'Discontinued',b'106 x 52 x 17.8 mm (4.17 x 2.05 x 0.70 in)',b'125 g (4.41 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.6 inches, 19.2 cm2 (~34.9% screen-to-body ratio)'","b'400 x 240 pixels, 5:3 ratio (~179 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'80MB',,,b'320p@15fps',b'2 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'A-GPS only; AT&T Navigator',,b'No',b'microUSB 2.0',b'',b'Removable Li-Ion 950 mAh battery',,"b'Black, Pink'",,b'About 170 EUR',,,,b'No',b'MP4/H.264 player MP3/e-AAC+/WAV player Voice dial/memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 336 h',b'Up to 5 h',,,,"b'1000 entries, Photocall'","b'30 received, dialed and missed calls'","b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.1'",b'QWERTY',b'WAP 2.0 / xHTML',,,,,,,
b'pantech',b'Pantech C790 Reveal',b'https://fdn2.gsmarena.com/vv/bigpic/pantech-c790-reveal.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',b'HSDPA 850 / 1900 / 2100',,,b'HSPA 3.6/0.384 Mbps',"b'2009, October. Released 2009, October'",b'Discontinued',b'99 x 60 x 14.8 mm (3.90 x 2.36 x 0.58 in)',b'112 g (3.95 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 2.2, 15.0 cm2 (~25.2% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'80MB',,,b'320p@15fps',b'1.3 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'AT&T A-GPS only',,"b'Stereo FM radio, RDS'",b'2.0',b'',b'Removable Li-Ion 950 mAh battery',,"b'Red, Blue'",,b'About 170 EUR',,,,b'MP4/H.264 player MP3/eAAC+/WMA player Organizer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 244 h (2G) / - (3G)',b'Up to 3 h (2G) / - (3G)',,,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",b'QWERTY',b'WAP 2.0/xHTML',,,,,,,
