Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,,Card slot,Phonebook,Call records,Internal,Single,Video,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Type_1,Stand-by,Talk time,Colors,Price,3G bands,Speed,Single_1,Video_1,Infrared port,Features,4G bands,Protection,OS,Chipset,CPU,GPU,Dual,NFC,Models,SAR EU,Features_1,Charging,SAR,Keyboard,Music play,Languages,Triple,Build,5G bands,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 4GB RAM,64GB 4GB RAM,Quad,128GB 6GB RAM,128GB 8GB RAM,256GB 8GB RAM,256GB 12GB RAM,Unspecified storage,64GB 6GB RAM,32GB 2GB RAM,512GB 8GB RAM,32GB 3GB RAM,64GB 3GB RAM,128GB 12GB RAM,Audio quality,Five,Triple_1,16GB 2GB RAM,Dual_1,32GB 4GB RAM
b'yezz',b'Yezz Andy 5EI3 (2016)',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-5ei3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, June'","b'Available. Released 2016, August'",b'145.5 x 74.8 x 8.9 mm (5.73 x 2.94 x 0.35 in)',b'153 g (5.40 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'5.0 inches, 68.9 cm2 (~63.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'microSDXC (dedicated slot)',,,b'8GB 512MB RAM',b'5 MP',b'720p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Li-Ion 2000 mAh battery',b'Up to 333 h (3G)',b'Up to 8 h (3G)',"b'Black, Blue, Red, Gun Metal, White, Silver, Pink'",,b'HSDPA 900 / 2100 - AM5E047',b'HSPA 21.1/5.76 Mbps',b'2 MP',b'',,"b'LED flash, panorama'",,,b'Android 6.0 (Marshmallow)',b'Mediatek MT6580M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 5E3',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-5E3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, June'","b'Available. Released 2016, August'",b'145.5 x 74.8 x 8.9 mm (5.73 x 2.94 x 0.35 in)',b'153 g (5.40 oz)',"b'Dual SIM (Micro-SIM/ Mini-SIM, dual stand-by)'",b'TN',"b'5.0 inches, 68.9 cm2 (~63.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'HSDPA 850 / 1900 - AM5E3043',b'microSDXC (dedicated slot)',,,b'8GB 512MB RAM',b'5 MP',b'720p@30fps',b'HSDPA 850 / 2100 - AM5E3062',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,"b'Li-Ion 2000 mAh, removable'",b'Up to 333 h (3G)',b'Up to 8 h (3G)',"b'Black, Blue, Red, Gun Metal, White, Silver, Pink'",,b'HSDPA 850 / 1700 / 1900 - AM5E054',b'HSPA 21.1/5.76 Mbps',b'2 MP',b'',,,,,b'Android 6.0 (Marshmallow)',b'Mediatek MT6580M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 4.7T',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-47t.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, April'","b'Available. Released 2016, May'",b'135.8 x 67.2 x 7.2 mm (5.35 x 2.65 x 0.28 in)',b'120 g (4.23 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~66.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'eMMC 4.5',b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'8 MP, AF'",b'720p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,,"b'Li-Ion 1780 mAh, removable'",b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 7 h 30 min (3G)',"b'Blue, Red, White'",,b'HSDPA 850 / 900 / 1900 / 2100 - SIM 1 & SIM 2',b'HSPA 42.2/11.5 Mbps',b'2 MP',b'',,"b'LED flash, panorama, HDR'",,b'Asahi Dragontrail Glass',b'Android 4.4 (KitKat)',b'Qualcomm MSM8212 Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 5M LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-5m-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, January'","b'Available. Released 2016, March'",b'143 x 70.4 x 8.3 mm (5.63 x 2.77 x 0.33 in)',b'142 g (5.01 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',b'13 MP',b'720p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 2200 mAh, removable'",b'Up to 220 h (2G) / Up to 183 h (3G)',b'Up to 13 h 40 min (2G) / Up to 9 h 10 min (3G)',b'Black',,b'HSDPA 850 / 1900 - AM5ML133',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'5 MP',b'',,"b'LED flash, panorama'","b'2, 4, 7, 17 - AM5ML133'",,b'Android 5.1 (Lollipop)',b'Mediatek MT6735P (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz CC40',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-cc40.jpg',b'GSM / HSPA',b'GSM 850 / 1900',,,"b'2016, March'","b'Available. Released 2016, May'",b'107.4 x 46 x 14.4 mm (4.23 x 1.81 x 0.57 in)',b'82.5 g (2.89 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~20.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',b'No',b'microSDHC (dedicated slot)',b'Yes',b'Yes',b'128MB 64MB RAM',b'VGA',b'Yes',b'Video Player Music Player Organizer',b'Yes',,b'Yes',b'No',b'2.1',b'No',b'Stereo FM radio',b'microUSB 2.0',b'No',"b'SMS, MMS'",,b'No',b'MIDP 2.0',,"b'Li-Ion 800 mAh, removable'",b'Up to 160 h (2G) / Up to 130 h (3G)',b'Up to 6 h (2G) / Up to 4 h (3G)',b'Black',,b'HSDPA 850 / 1900 - CC40007',b'HSPA 7.2/5.76 Mbps',,,,,,,,,,,,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 5.5M LTE VR',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-55m-lte-vr-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2016, January'","b'Available. Released 2016, March'",b'157.4 x 78 x 9 mm (6.20 x 3.07 x 0.35 in)',b'165 g (5.82 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~67.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",,b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',b'13 MP',b'720p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity'",,,,,,"b'Li-Ion 2400 mAh, removable'",b'Up to 240 h (2G) / Up to 200 h (3G)',b'Up to 17 h 40 min (2G) / Up to 15 h (3G)',b'Black',,b'HSDPA 850 / 1900 - AM55ML194',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'5 MP',b'',,"b'LED flash, panorama'","b'2, 4, 7, 17 - AM55ML194'",,b'Android 5.1 (Lollipop)',b'Mediatek MT6735 (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Monte Carlo 55 LTE VR',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-monte-carlo-55vr.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, December'","b'Available. Released 2016, March'",b'152 x 77.9 x 7 mm (5.98 x 3.07 x 0.28 in)',b'165 g (5.82 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Includes VR viewer headset',b'microSDXC (uses shared SIM slot)',,,b'8GB 1GB RAM',"b'20 MP, AF'",b'1080p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, LE'","b'Yes, with A-GPS, GLONASS'",b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 3000 mAh, non-removable'",b'Up to 300 h (2G) / Up to 250 h (3G)',b'Up to 22 h 10 min (2G) / Up to 18 h 30 min (3G)',b'Black',,b'HSDPA 850 / 900 / 1900 / 2100 - MCM55TL142',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'8 MP',b'',,"b'LED flash, panorama, HDR'","b'2, 3, 7, 20 - MCM55TL142'",,b'Android 5.1 (Lollipop)',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,b'No',,,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Monte Carlo 55 LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-monte-carlo-55.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, December'","b'Available. Released 2016, March'",b'152 x 77.9 x 7 mm (5.98 x 3.07 x 0.28 in)',b'165 g (5.82 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",,b'microSDXC (uses shared SIM slot)',,,b'8GB 1GB RAM',"b'20 MP, AF'",b'1080p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'",,,,,,"b'Li-Po 3000 mAh, non-removable'",b'Up to 300 h (2G) / Up to 250 h (3G)',b'Up to 22 h 10 min (2G) / Up to 18 h 30 min (3G)',b'Black',,b'HSDPA 850 / 900 / 1900 / 2100 - MCM55TL142',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'8 MP',b'',,"b'LED flash, panorama, HDR'","b'2, 3, 7, 20 - MCM55TL142'",,b'Android 5.1 (Lollipop)',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,b'No',,,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Classic C23A',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-c23a.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - CM22B003',b'Yes',b'No',"b'2015, November'","b'Available. Released 2016, February'",b'112 x 48.5 x 12.6 mm (4.41 x 1.91 x 0.50 in)',b'81 g (2.86 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~18.8% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',b'No',b'microSDHC',b'Yes',b'Yes',b'4MB 4MB RAM',b'VGA',b'Yes',b'Video Player Music Player Organizer',b'Yes',,b'Yes',b'No',b'2.1',b'No',b'Stereo FM radio',b'microUSB 2.0',b'',b'SMS',,b'No',b'No',,"b'Li-Ion 600 mAh, removable'",b'Up to 200 h',b'Up to 4 h',"b'Black, Blue, Fushsia, Gold, Green, Red, Silver, White'",,,,,,,,,,,,,,,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 4E3I',b'https://fdn2.gsmarena.com/vv/bigpic/andy-4E3I.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, December'","b'Available. Released 2016, March'",b'121 x 64.6 x 10.7 mm (4.76 x 2.54 x 0.42 in)',b'116.9 g (4.13 oz)',"b'Dual SIM, (Mini-SIM)'",b'TFT',"b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',b'5 MP',b'720p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,"b'Li-Ion 1400 mAh, removable'",b'Up to 280 h (2G) / Up to 232 h (3G)',b'Up to 10 h 30 min (2G) / Up to 8 h 40 min (3G)',b'Black',,b'HSDPA 850 / 1900 - AM4E3I043',b'HSPA 21.1/5.76 Mbps',b'1.3 MP',b'',,"b'LED flash, panorama'",,,b'Android 4.4 (KitKat)',b'Mediatek MT6572A',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 5E2I',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-5e2i.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, October. Released 2015, November'",b'Discontinued',b'145.5 x 75.3 x 9 mm (5.73 x 2.96 x 0.35 in)',b'104 g (3.67 oz)',b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2 (~62.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'HSDPA 850 / 1900 - AM5E3I043',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',b'5 MP',b'Yes',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 2000 mAh, removable'",b'Up to 230 h (3G)',b'Up to 12 h (3G)',"b'Black, Cool Gray'",,b'HSDPA 900 / 2100 - AM5E3I047',b'HSPA 21.1/5.76 Mbps',b'1.3 MP',b'',,b'Panorama',,,b'Android 5.1 (Lollipop)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 4EI2',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-4ei2.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, October. Released 2015, November'",b'Discontinued',b'121 x 64 x 10.7 mm (4.76 x 2.52 x 0.42 in)',b'110 g (3.88 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~58.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'HSDPA 850 / 1900 - AM4E2I043',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',b'5 MP',b'Yes',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,"b'Li-Ion 1400 mAh, removable'",b'Up to 232 h (3G)',b'Up to 8 h (3G)',"b'Black, Red, Silver, White, Blue, Gold'",,b'HSDPA 900 / 2100 - AM4E2I047',b'HSPA 21.1/5.76 Mbps',b'1.3 MP',b'',,b'Panorama',,,b'Android 4.4 (KitKat)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 3.5EI2',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-35ei2.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, October. Released 2015, November'",b'Discontinued',b'111.5 x 62.8 x 10.7 mm (4.39 x 2.47 x 0.42 in)',b'74 g (2.61 oz)',b'Dual SIM',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~52.1% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'HSDPA 850 / 1900 - AM35E2I043',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',b'2 MP',b'Yes',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,"b'Li-Ion 1300 mAh, removable'",b'Up to 217 h (3G)',b'Up to 8 h (3G)',"b'Black, Red, Silver, White, Blue, Gold'",,b'HSDPA 900 / 2100 - AM35E2I047',b'HSPA 21.1/5.76 Mbps',b'1.3 MP',b'',,b'Panorama',,,b'Android 4.4 (KitKat)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 6EL LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-6el-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, October. Released 2015, November'",b'Discontinued',b'166 x 85.6 x 7.5 mm (6.54 x 3.37 x 0.30 in)',b'131 g (4.62 oz)',b'Hybrid Dual SIM',b'IPS LCD',"b'6.0 inches, 99.2 cm2 (~69.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'",b'HSDPA 850 / 1900 - AM6EL133',b'microSDXC (uses shared SIM slot)',,,b'8GB 1GB RAM',"b'8 MP, AF'",b'1080p@30fps',b'LTE 800 / 1800 / 2600 - AM6EL137',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Po 2900 mAh, removable'",b'Up to 480 h (3G)',b'Up to 18 h (3G)',"b'Black, White'",,b'HSDPA 900 / 2100 - AM6EL137',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'2 MP',b'',,"b'LED flash, HDR'",b'LTE 700 / 1700 / 2600 -  AM6EL133',,b'Android 5.1 (Lollipop)',b'Mediatek MT6735A',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 5E LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-5e-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, September. Released 2015, November'",b'Discontinued',b'143.7 x 72.8 x 9.4 mm (5.66 x 2.87 x 0.37 in)',b'158 g (5.57 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'8 MP, AF'",b'Yes',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 2100 mAh, removable'",b'Up to 300 h (3G)',b'Up to 12 h (3G)',"b'Black, White'",,b'HSDPA 850 / 1900 - AM5EL151',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'2 MP',b'',,"b'LED flash, HDR'",b'LTE 700 / 1800 / 1900 - AM5EL151',,b'Android 5.1 (Lollipop)',b'Mediatek MT6735M (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy C5E LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-c5e-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 1800 / 1900',,,"b'2015, September. Released 2015, November'",b'Discontinued',b'143.7 x 72.8 x 9.4 mm (5.66 x 2.87 x 0.37 in)',b'158 g (5.57 oz)',b'Micro-SIM',b'TFT',"b'5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'8 MP, AF'",b'Yes',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 2100 mAh, removable'",b'Up to 350 h (3G)',b'Up to 12 h (3G)',b'Black',,b'HSDPA 850 / 1900 - AC5EL191',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'2 MP',b'',,"b'LED flash, HDR'",b'LTE 700 / 1800 / 1900 - AC5EL191',,b'Android 5.1 (Lollipop)',b'Mediatek MT6735M (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 5EI3',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-5ei3.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, September. Released 2015, October'",b'Discontinued',b'145.5 x 75.3 x 9 mm (5.73 x 2.96 x 0.35 in)',b'104 g (3.67 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'5.0 inches, 68.9 cm2 (~62.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'HSDPA 850 / 1900 - AM5EI3043',b'microSDXC (dedicated slot)',,,b'4GB 512MB RAM',b'5 MP',b'480p@30fps',,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,"b'Li-Ion 2000 mAh, removable'",b'Up to 230 h (3G)',b'Up to 12 h (3G)',"b'Black, White, Red, Champagne Gold'",,b'HSDPA 900 / 2100 - AM5EI3047',b'HSPA 21.1/5.76 Mbps',b'1.3 MP',b'',,b'LED flash',,,b'Android 5.1 (Lollipop)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 4EL2 LTE',b'https://fdn2.gsmarena.com/vv/bigpic/yezz-andy-4el2-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2015, June. Released 2015, September'",b'Discontinued',b'127 x 64.5 x 10.5 mm (5.0 x 2.54 x 0.41 in)',b'120 g (4.23 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'HSDPA 850 / 1900 - AM4E2L133',b'microSDXC (dedicated slot)',,,b'8GB 1GB RAM',"b'5 MP, AF'",b'1080p@30fps',b'LTE 800 / 1800 / 2600 - AM4E2L137',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,"b'Li-Ion 1600 mAh, removable'",b'Up to 266 h (3G)',b'Up to 10 h (3G)',"b'Black, White'",,b'HSDPA 900 / 2100 - AM4E2L137',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'",b'1.3 MP',b'',,"b'LED flash, HDR'",b'LTE 700 / 1700 / 2600 - AM4E2L133',,b'Android 5.1 (Lollipop)',b'Mediatek MT6735M (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
