Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Alert types,Languages,Clock,Alarm,Stand-by_1,Talk time_1,Music play
b'qmobile',b'QMobile Noir LT250',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-lt250.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 900 / 1900 / 2100',"b'3, 5, 20'",,"b'HSPA, LTE Cat3 100/50 Mbps'","b'2015, February. Released 2015, February'",b'Discontinued',b'140.1 x 67.5 x 8.8 mm (5.52 x 2.66 x 0.35 in)',b'119 g (4.20 oz)',b'Micro-SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~64.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.4.2 (KitKat)',b'Nvidia Tegra 4i',b'Quad-core 1.7 GHz',b'ULP GeForce',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,"b'LED flash, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Li-Ion 2000 mAh battery',,b'Black',,b'About 150 EUR',,b'Corning Gorilla Glass 2',,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP',,,b'Up to 162 h (2G) / Up to 162 h (3G)',b'Up to 14 h 50 min (2G) / Up to 8 h 40 min (3G)',,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir LT150',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-lt150.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',"b'1, 3, 7'",,"b'HSPA, LTE'","b'2015, February. Released 2015, February'",b'Discontinued',b'137.5 x 68.5 x 8.9 mm (5.41 x 2.70 x 0.35 in)',b'-',b'Dual SIM',b'TFT',"b'4.7 inches, 60.9 cm2 (~64.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~208 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6590',b'Quad-core 1.3 GHz Cortex-A7',,b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 1800 mAh battery',,b'Black',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X600',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x600.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, February. Released 2015, February'",b'Discontinued',b'8.3 mm thickness',b'-',b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6592M (28 nm)',b'Octa-core 1.4 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC',b'16GB 2GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'",b'Li-Ion 1800 mAh battery',,b'Black',,b'About 150 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X700',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x700.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, February. Released 2015, February'",b'Discontinued',b'140 x 70 x 7.9 mm (5.51 x 2.76 x 0.31 in)',b'-',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~70.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6592M (28 nm)',b'Octa-core 1.4 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC',b'8GB 1GB RAM',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'",b'Li-Ion 1920 mAh battery',,b'Black',,b'About 150 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X900',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x900.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, February. Released 2015, February'",b'Discontinued',b'141.5 x 70.8 x 7.8 mm (5.57 x 2.79 x 0.31 in)',b'-',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6592 (28 nm)Mediatek MT6592M (28 nm)',b'Octa-core 1.7 GHz Cortex-A7Octa-core 1.4 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC',"b'8GB 1GB RAM, 16GB 2GB RAM'",,"b'Dual-LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, AF 8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'",b'Li-Ion 2100 mAh battery',,b'Black',,b'About 160 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'5 MP2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X60',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x60.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'125 x 63.2 x 9 mm (4.92 x 2.49 x 0.35 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~57.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',b'MediaTek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'4GB 512MB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1500 mAh battery',,b'Black',,b'About 90 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X80',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x80.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'124.1 x 63.8 x 9.9 mm (4.89 x 2.51 x 0.39 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~57.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',b'MediaTek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1500 mAh battery',,b'Black',,b'About 80 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X90',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x90.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'9.3 mm thickness',b'-',b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat)',b'MediaTek MT6572A',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1800 mAh battery',,b'Black',,b'About 80 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X550',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x550.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'139.1 x 69.2 x 7.9 mm (5.48 x 2.72 x 0.31 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~63.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'Yes',b'8 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1800 mAh battery',,b'Black',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Linq X300',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-linq-x300.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, December. Released 2014, December'",b'Discontinued',b'136 x 64.6 x 9 mm (5.35 x 2.54 x 0.35 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~63.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,b'Dual-LED flash',b'720p',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1800 mAh battery',,b'Black',,b'About 110 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Linq X100',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x100.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, December. Released 2014, December'",b'Discontinued',b'128 x 64.3 x 9.5 mm (5.04 x 2.53 x 0.37 in)',b'-',b'Dual SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~67.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'Yes',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1700 mAh battery',,b'Black',,b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X35',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x35.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, December. Released 2014, December'",b'Discontinued',b'124.8 x 63.5 x 10.5 mm (4.91 x 2.5 x 0.41 in)',b'-',b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',b'MediaTek MT6572 (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',,b'LED flash',b'Yes',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1450 mAh battery',,b'Black',,b'About 60 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X400',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x400.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, November. Released 2014, November'",b'Discontinued',b'131 x 65 x 7.8 mm (5.16 x 2.56 x 0.31 in)',b'-',b'Dual SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~65.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,"b'LED flash, panorama'",b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1800 mAh battery',,b'Black',,b'About 90 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 230 h (2G) / Up to 230 h (3G)',b'Up to 16 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X500',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x500.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, November. Released 2014, November'",b'Discontinued',b'137.8 x 68 x 8.8 mm (5.43 x 2.68 x 0.35 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~65.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'Yes',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'A-GPS only',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1700 mAh battery',,b'Black',,b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile M800',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-m800.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'No',,,,,"b'2014, September. Released 2014, September'",b'Discontinued',b'126.5 x 55.6 x 13.3 mm (4.98 x 2.19 x 0.52 in)',b'-',b'Dual SIM',"b'TFT, 65K colors'","b'2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC',b'64MB 64MB RAM',,,b'Yes',b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',b'No',b'FM radio',b'microUSB 2.0',b'No',b'Li-Ion 1800 mAh battery',,b'Black',,b'About 20 EUR',,,,b'QApps MP4/H.263 player Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',b'Yes',b'Yes',b'SMS',b'Downloadable',b'No',,,,,,,,,
b'qmobile',b'QMobile Noir i7',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-i7.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, September. Released 2014, September'",b'Discontinued',b'137 x 68 x 8.8 mm (5.39 x 2.68 x 0.35 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~59.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'Android 4.2 (Jelly Bean), upgradable to 4.4 (KitKat)'",b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Li-Ion 1700 mAh battery',,b'Black',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir M90',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-m90.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, September. Released 2014, September'",b'Discontinued',b'144 x 72 x 10.5 mm (5.67 x 2.83 x 0.41 in)',b'-',b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)'",b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,"b'LED flash, panorama'",b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 4200 mAh battery',,b'Black',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,b'Up to 555 h (2G) / Up to 555 h (3G)',b'Up to 31 h 30 min (2G) / Up to 24 h (3G)',,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir X800',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-x800.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, September. Released 2014, September'",b'Discontinued',b'138 x 68 x 7.6 mm (5.43 x 2.68 x 0.30 in)',b'-',b'Dual SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~64.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6592M (28 nm)',b'Octa-core 1.4 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC',"b'8GB 1GB RAM, 16GB 2GB RAM'",,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'",b'Li-Ion 2000 mAh battery',,b'Black',,b'About 110 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile B100TV',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-b100.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'No',,,,,"b'2014, August. Released 2014, August'",b'Discontinued',b'114 x 49.6 x 13.2 mm (4.49 x 1.95 x 0.52 in)',b'-',b'Dual SIM',"b'TFT, 65K colors'","b'2.4 inches, 17.8 cm2 (~31.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC',b'32MB 8MB RAM',,,b'Yes',b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',b'No',b'Wireless FM radio (no wired headphones required)',b'microUSB 2.0',b'No',b'Li-Ion 1000 mAh battery',,b'Black',,b'About 20 EUR',,,,b'QApps MP4/H.263 player Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',b'Yes',b'Yes',b'SMS',b'Downloadable',b'No',,,,,,,,,
b'qmobile',b'QMobile Noir A115 ATV',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-noir-a115.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,,,"b'2014, August. Released 2014, August'",b'Discontinued',b'125 x 64.5 x 12.1 mm (4.92 x 2.54 x 0.48 in)',b'-',b'Dual SIM',b'TFT',"b'3.97 inches, 3.97, 44.9 cm2 (~55.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~235 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'512MB 512MB RAM',,b'LED flash',b'480p',b'3.15 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1700 mAh battery',,b'Black',,b'About 60 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'Class 12',b'Class 12',,,,,,,,,,,,,,
b'qmobile',b'QMobile Noir i10',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-i10.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, August. Released 2014, August'",b'Discontinued',b'147 x 73 x 8.8 mm (5.79 x 2.87 x 0.35 in)',b'-',b'Dual SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.2% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC',b'8GB 1GB RAM',,b'LED flash',b'720p@30fps',"b'8 MP, AF'",,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'",b'Accelerometer',b'Li-Ion 1700 mAh battery',,b'Black',b'i10',b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,,,,,,,,,,,
b'qmobile',b'QMobile B800',b'https://fdn2.gsmarena.com/vv/bigpic/qmobile-b800.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'No',,,,,"b'2014, July. Released 2014, July'",b'Discontinued',b'127.9 x 57.4 x 10.9 mm (5.04 x 2.26 x 0.43 in)',b'-',b'Dual SIM',"b'TFT, 65K colors'","b'3.2 inches, 31.7 cm2 (~43.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~125 ppi density)'",,,,,b'microSDHC',b'128MB 64MB RAM',,b'LED flash',b'Yes',b'Yes',,,b'Yes',b'Yes',b'No',b'2.0',b'No',b'No',b'FM radio',b'microUSB 2.0',b'No',b'Li-Ion 1200 mAh battery',,b'Black',,b'About 30 EUR',,,,b'QApps MP4/H.263 player Organizer Voice memo',,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Yes',b'Yes',b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',b'No',,,,,,,,,
